timestamp,volume,open,low,high,close,t_plus,preds,pdelta,longs,shorts,entry,returns,holding,direction
2021-12-21 06:55:00,24.098595850000002,48540.0,48540.0,48661.5,48594.0,48597.5,48792.75803775298,0.004090176518767308,0,0,0,0.0,0,0
2021-12-21 07:00:00,22.50487758,48597.5,48521.5,48619.5,48545.5,48549.5,48810.283045914075,0.005454327299421635,0,0,0,0.0,0,0
2021-12-21 07:05:00,16.31479408,48549.5,48497.0,48549.5,48539.5,48543.5,48828.16802564172,0.00594707456075394,0,0,0,0.0,0,0
2021-12-21 07:10:00,7.69369824,48543.5,48499.5,48580.0,48578.5,48571.5,48846.66864432997,0.005520315454984548,0,0,0,0.0,0,0
2021-12-21 07:15:00,6.26312806,48571.5,48509.0,48573.0,48538.5,48538.5,48863.70122919384,0.006699861536591412,0,0,0,0.0,0,0
2021-12-21 07:20:00,11.22637443,48538.5,48538.5,48662.0,48652.5,48653.0,48883.19301462306,0.004741647697920071,0,0,0,0.0,0,0
2021-12-21 07:25:00,29.67735548,48653.0,48601.0,48725.0,48715.0,48709.5,48903.805492343236,0.0038757157414190946,0,0,0,0.0,0,0
2021-12-21 07:30:00,27.52423624,48709.5,48612.5,48712.5,48638.0,48638.5,48920.96978025584,0.005817874506678589,0,0,0,0.0,0,0
2021-12-21 07:35:00,16.28532,48638.5,48550.5,48666.0,48567.0,48567.0,48935.364758287134,0.0075846718612870845,0,0,0,0.0,0,0
2021-12-21 07:40:00,64.0620909,48567.0,48475.5,48567.0,48532.0,48531.5,48946.83920805848,0.008547745983237487,0,0,0,0.0,0,0
2021-12-21 07:45:00,41.89988148,48531.5,48482.5,48580.5,48561.0,48561.0,48958.5302932139,0.008186204839560673,0,0,0,0.0,0,0
2021-12-21 07:50:00,23.45051056,48561.0,48531.5,48601.0,48583.0,48583.0,48970.86847924487,0.007983625532488103,0,0,0,0.0,0,0
2021-12-21 07:55:00,48.07641303,48583.0,48539.5,48650.0,48641.0,48641.0,48984.12173752831,0.00705416700989514,0,0,0,0.0,0,0
2021-12-21 08:00:00,58.772331130000005,48641.0,48584.0,48742.0,48701.0,48703.5,48999.70146525342,0.006133374371233069,0,0,0,0.0,0,0
2021-12-21 08:05:00,102.33151669,48703.5,48692.0,48891.5,48865.0,48865.5,49018.814137392095,0.003147736363288578,0,0,0,0.0,0,0
2021-12-21 08:10:00,234.12662948000002,48865.5,48788.0,49097.0,48802.0,48802.0,49034.353522495534,0.004761147545091049,0,0,0,0.0,0,0
2021-12-21 08:15:00,91.13352796,48802.0,48688.0,48855.0,48773.0,48774.0,49048.19078721851,0.005642277227533965,0,0,0,0.0,0,0
2021-12-21 08:20:00,50.0923605,48774.0,48741.0,48960.0,48891.0,48914.0,49064.94621285018,0.003557837083515869,0,0,0,0.0,0,0
2021-12-21 08:25:00,28.24491754,48914.0,48899.0,48991.0,48971.0,48951.0,49083.28970722953,0.002292983750169064,0,0,0,0.0,0,0
2021-12-21 08:30:00,7.71203347,48951.0,48854.0,48951.0,48854.0,48863.5,49098.75638132277,0.005009955813705558,0,0,0,0.0,0,0
2021-12-21 08:35:00,39.21473205,48863.5,48739.0,48863.5,48771.5,48770.0,49111.44145936351,0.006970084154957368,0,0,0,0.0,0,0
2021-12-21 08:40:00,92.94736012999999,48770.0,48676.5,48835.0,48679.0,48678.0,49120.25212842606,0.009064527381952292,0,0,0,0.0,0,0
2021-12-21 08:45:00,44.79911009,48678.0,48614.0,48740.0,48648.0,48648.0,49127.93097971321,0.00986537945471988,0,0,0,0.0,0,0
2021-12-21 08:50:00,9.3014871,48648.0,48648.0,48713.5,48669.5,48670.0,49136.047798518164,0.009586040508288818,0,0,0,0.0,0,0
2021-12-21 08:55:00,37.16941569,48670.0,48582.0,48711.0,48630.0,48630.0,49141.85093531349,0.010525415079446487,0,0,0,0.0,0,0
2021-12-21 09:00:00,70.72648765,48630.0,48522.5,48672.5,48570.0,48580.0,49146.70496313931,0.011873686702477126,0,0,0,0.0,0,0
2021-12-21 09:05:00,49.80611103,48580.0,48574.0,48711.0,48688.5,48693.0,49156.00513126038,0.009601962090850735,0,0,0,0.0,0,0
2021-12-21 09:10:00,60.70839286,48693.0,48510.0,48693.5,48614.0,48602.5,49162.76569471558,0.011288223448298274,0,0,0,0.0,0,0
2021-12-21 09:15:00,46.26647973,48602.5,48491.5,48610.0,48512.0,48508.5,49165.00684492973,0.013460728168901204,0,0,0,0.0,0,0
2021-12-21 09:20:00,10.94436718,48508.5,48500.0,48567.0,48563.0,48570.0,49169.11278321809,0.012480958409037513,0,0,0,0.0,0,0
2021-12-21 09:25:00,19.07517952,48570.0,48566.5,48614.5,48614.5,48619.5,49174.224405741195,0.011513527975011373,0,0,0,0.0,0,0
2021-12-21 09:30:00,18.573909959999998,48619.5,48572.0,48643.0,48617.0,48607.5,49179.181658683876,0.011563479002897559,0,0,0,0.0,0,0
2021-12-21 09:35:00,17.79319356,48607.5,48607.5,48710.5,48678.5,48666.5,49185.68516196946,0.010419079510861184,0,0,0,0.0,0,0
2021-12-21 09:40:00,74.36897694,48666.5,48659.0,48763.5,48679.0,48689.0,49192.52243040992,0.010549157345260074,0,0,0,0.0,0,0
2021-12-21 09:45:00,54.13789005,48689.0,48639.5,48689.0,48643.0,48639.0,49196.89177272396,0.011386875248729833,0,0,0,0.0,0,0
2021-12-21 09:50:00,36.046131100000004,48639.0,48631.5,48726.5,48669.0,48670.0,49202.25680736521,0.010956806331858138,0,0,0,0.0,0,0
2021-12-21 09:55:00,10.23642038,48670.0,48618.5,48690.5,48646.5,48642.5,49208.007139061294,0.011542600990025909,0,0,0,0.0,0,0
2021-12-21 10:00:00,8.20448979,48642.5,48620.5,48682.0,48682.0,48683.0,49213.236399682886,0.010912378285257152,0,0,0,0.0,0,0
2021-12-21 10:05:00,7.848185819999999,48683.0,48618.0,48686.0,48674.0,48677.0,49217.04675841928,0.011156813872278404,0,0,0,0.0,0,0
2021-12-21 10:10:00,13.83177436,48677.0,48677.0,48741.0,48698.5,48698.5,49220.510173893905,0.010719224902079327,0,0,0,0.0,0,0
2021-12-21 10:15:00,16.197343330000002,48698.5,48657.5,48702.0,48657.5,48657.5,49222.34656367121,0.011608622795483026,0,0,0,0.0,0,0
2021-12-21 10:20:00,12.78887473,48657.5,48657.5,48749.5,48699.5,48703.5,49226.28605520823,0.010817073177511682,0,0,0,0.0,0,0
2021-12-21 10:25:00,24.41336141,48703.5,48690.0,48789.0,48743.5,48759.5,49231.68772463496,0.01001544256434106,0,0,0,0.0,0,0
2021-12-21 10:30:00,9.66144498,48759.5,48738.5,48819.0,48774.5,48772.0,49237.44258372472,0.009491488046514451,0,0,0,0.0,0,0
2021-12-21 10:35:00,9.94138225,48772.0,48735.0,48809.5,48749.5,48742.5,49241.69066899702,0.010096322403245539,0,0,0,0.0,0,0
2021-12-21 10:40:00,8.863793620000001,48742.5,48698.0,48759.0,48759.0,48759.0,49246.396243579184,0.009996026242933276,0,0,0,0.0,0,0
2021-12-21 10:45:00,18.5835105,48759.0,48717.0,48819.0,48761.5,48770.0,49250.31104566696,0.010024528483885131,0,0,0,0.0,0,0
2021-12-21 10:50:00,5.64633214,48770.0,48717.5,48770.5,48723.5,48722.5,49253.38031395589,0.010875251448600576,0,0,0,0.0,0,0
2021-12-21 10:55:00,6.588716870000001,48722.5,48700.0,48748.0,48705.0,48704.0,49255.861708250195,0.011310167503340463,0,0,0,0.0,0,0
2021-12-21 11:00:00,6.454209350000001,48704.0,48678.0,48735.0,48719.0,48717.0,49258.39824103513,0.011071619717874626,0,0,0,0.0,0,0
2021-12-21 11:05:00,3.91560171,48717.0,48684.5,48755.0,48730.0,48726.5,49260.24720357765,0.010881329849736332,0,0,0,0.0,0,0
2021-12-21 11:10:00,24.096647779999998,48726.5,48701.5,48809.0,48731.5,48715.0,49260.47289416904,0.010854845308866823,0,0,0,0.0,0,0
2021-12-21 11:15:00,6.14370146,48715.0,48697.5,48777.0,48775.5,48768.5,49261.93189402588,0.009972873553851347,0,0,0,0.0,0,0
2021-12-21 11:20:00,46.16721185,48768.5,48734.0,48860.5,48796.5,48800.0,49263.327420365444,0.009566821808232984,0,0,0,0.0,0,0
2021-12-21 11:25:00,8.84521955,48800.0,48774.5,48857.0,48857.0,48856.5,49265.7762876693,0.008366790586186168,0,0,0,0.0,0,0
2021-12-21 11:30:00,29.953651830000002,48856.5,48806.0,48923.5,48883.5,48886.5,49268.86190867008,0.007883271628874366,0,0,0,0.0,0,0
2021-12-21 11:35:00,20.0680301,48886.5,48790.5,48937.0,48799.5,48800.0,49268.91788402768,0.009619317493574364,0,0,0,0.0,0,0
2021-12-21 11:40:00,9.57740299,48800.0,48769.5,48811.5,48797.5,48781.5,49268.97659794235,0.009661900669959422,0,0,0,0.0,0,0
2021-12-21 11:45:00,48.78053078,48781.5,48747.0,48848.0,48848.0,48848.0,49269.73471449005,0.008633612727031892,0,0,0,0.0,0,0
2021-12-21 11:50:00,29.75871962,48848.0,48801.5,48916.5,48880.5,48889.5,49271.10218020003,0.007990961225847304,0,0,0,0.0,0,0
2021-12-21 11:55:00,24.4574151,48889.5,48889.5,48937.5,48907.5,48908.5,49272.96604264779,0.0074725970995817015,0,0,0,0.0,0,0
2021-12-21 12:00:00,57.66541254,48908.5,48851.5,48971.5,48899.5,48898.0,49275.34836607666,0.007686139246345203,0,0,0,0.0,0,0
2021-12-21 12:05:00,13.660994089999999,48898.0,48870.5,48912.0,48892.0,48894.0,49277.34570671135,0.007881569719204506,0,0,0,0.0,0,0
2021-12-21 12:10:00,18.277610810000002,48894.0,48870.0,48945.5,48945.5,48945.0,49280.682516713234,0.006848076262643943,0,0,0,0.0,0,0
2021-12-21 12:15:00,37.22268492,48945.0,48915.5,49047.0,49013.0,49011.5,49286.567650352066,0.005581532457757499,0,0,0,0.0,0,0
2021-12-21 12:20:00,148.06263191000002,49011.5,48985.5,49263.5,49072.5,49072.5,49294.76009941557,0.004529219000775742,0,0,0,0.0,0,0
2021-12-21 12:25:00,27.662118189999997,49072.5,49057.0,49196.0,49138.5,49144.0,49304.67751689123,0.003381819080582993,0,0,0,0.0,0,0
2021-12-21 12:30:00,72.70094343,49144.0,49141.0,49340.0,49340.0,49340.0,49321.09633759963,-0.0003831305715519262,0,0,0,0.0,0,0
2021-12-21 12:35:00,46.81649802,49340.0,49221.0,49372.0,49239.5,49221.0,49332.879960779675,0.0018964441308233493,0,0,0,0.0,0,0
2021-12-21 12:40:00,29.67037481,49221.0,49082.0,49243.5,49149.5,49132.0,49342.890030395574,0.003934730371531137,0,0,0,0.0,0,0
2021-12-21 12:45:00,101.82103036000001,49132.0,48910.5,49183.5,48983.5,48989.0,49347.47533880883,0.0074305702697607945,0,0,0,0.0,0,0
2021-12-21 12:50:00,144.18170437,48989.0,48866.5,49021.5,48883.0,48901.5,49349.31469220356,0.009539404132388851,0,0,0,0.0,0,0
2021-12-21 12:55:00,91.58780812,48901.5,48701.5,48944.0,48777.0,48791.5,49346.8369829629,0.01168249344902117,0,0,0,0.0,0,0
2021-12-21 13:00:00,39.723750020000004,48791.5,48719.5,48861.5,48861.5,48864.5,49348.469323291036,0.009966319562253245,0,0,0,0.0,0,0
2021-12-21 13:05:00,22.8479737,48864.5,48690.0,48864.5,48690.0,48695.0,49342.95757754435,0.013410506829828472,0,0,0,0.0,0,0
2021-12-21 13:10:00,29.12376524,48695.0,48635.0,48710.5,48692.0,48692.0,49335.22648585608,0.013210106092501395,0,0,0,0.0,0,0
2021-12-21 13:15:00,26.636055329999998,48692.0,48656.0,48779.0,48692.0,48696.5,49328.504961548235,0.013072064436626896,0,0,0,0.0,0,0
2021-12-21 13:20:00,8.14478441,48696.5,48681.0,48792.5,48742.0,48742.5,49322.39361966002,0.011907464192278061,0,0,0,0.0,0,0
2021-12-21 13:25:00,30.43835907,48742.5,48742.5,48913.0,48850.5,48865.5,49319.77136396299,0.009606275554252086,0,0,0,0.0,0,0
2021-12-21 13:30:00,19.49582308,48865.5,48818.5,48949.0,48907.5,48895.5,49319.81496496201,0.008430505852108805,0,0,0,0.0,0,0
2021-12-21 13:35:00,30.90250992,48895.5,48866.0,49007.0,48884.0,48891.0,49317.80599691545,0.008874191901551587,0,0,0,0.0,0,0
2021-12-21 13:40:00,4.2662008799999995,48891.0,48851.5,48912.0,48912.0,48901.0,49317.11490226585,0.008282525806874608,0,0,0,0.0,0,0
2021-12-21 13:45:00,13.98691159,48901.0,48837.0,48946.0,48837.0,48832.5,49313.940913853665,0.00976597485213393,0,0,0,0.0,0,0
2021-12-21 13:50:00,3.41766965,48832.5,48832.5,48930.0,48922.5,48926.5,49314.001635845474,0.008002486296601274,0,0,0,0.0,0,0
2021-12-21 13:55:00,5.89668765,48926.5,48884.5,48990.5,48962.0,48961.5,49316.607401202964,0.0072425023733295735,0,0,0,0.0,0,0
2021-12-21 14:00:00,26.9714725,48961.5,48888.5,49014.5,48889.5,48887.0,49315.44807401885,0.008712465335477981,0,0,0,0.0,0,0
2021-12-21 14:05:00,18.72328846,48887.0,48875.0,48960.5,48915.0,48917.0,49316.97524466316,0.008217831844284262,0,0,0,0.0,0,0
2021-12-21 14:10:00,5.87609382,48917.0,48868.5,48964.5,48909.5,48907.0,49318.21047953104,0.008356464072031722,0,0,0,0.0,0,0
2021-12-21 14:15:00,8.57619871,48907.0,48759.5,48907.0,48771.5,48761.0,49313.5848520376,0.011114787366343082,0,0,0,0.0,0,0
2021-12-21 14:20:00,35.688591560000006,48761.0,48664.0,48770.5,48680.0,48680.0,49307.1136479272,0.012882367459474242,0,0,0,0.0,0,0
2021-12-21 14:25:00,36.827520199999995,48680.0,48677.0,48766.5,48696.0,48694.5,49300.52101177821,0.012414182104858895,0,0,0,0.0,0,0
2021-12-21 14:30:00,28.92678178,48694.5,48694.5,48801.5,48757.0,48760.5,49297.10357810721,0.011077457146813963,0,0,0,0.0,0,0
2021-12-21 14:35:00,31.262210839999998,48760.5,48744.5,48943.5,48916.0,48906.5,49295.00326737253,0.007748042917910869,0,0,0,0.0,0,0
2021-12-21 14:40:00,21.979169480000003,48906.5,48768.5,48909.5,48810.0,48805.0,49289.43559867408,0.009822487168081873,0,0,0,0.0,0,0
2021-12-21 14:45:00,56.23811912,48805.0,48630.0,48805.0,48630.0,48630.0,49276.582503852296,0.013295959363608834,0,0,0,0.0,0,0
2021-12-21 14:50:00,63.68039393,48630.0,48574.5,48711.5,48639.5,48620.5,49265.15461306802,0.012863097134387047,0,0,0,0.0,0,0
2021-12-21 14:55:00,34.543284369999995,48620.5,48605.5,48665.0,48662.0,48655.5,49250.57178769543,0.012095100647228518,0,0,0,0.0,0,0
2021-12-21 15:00:00,25.81689906,48655.5,48643.0,48742.5,48643.0,48640.0,49237.08119184985,0.012213087018684066,0,0,0,0.0,0,0
2021-12-21 15:05:00,17.39661573,48640.0,48627.0,48703.5,48654.5,48652.0,49225.18806739575,0.01172939948814089,0,0,0,0.0,0,0
2021-12-21 15:10:00,6.29965728,48652.0,48630.0,48730.5,48696.0,48691.0,49213.72236794004,0.01063172268646384,0,0,0,0.0,0,0
2021-12-21 15:15:00,62.89395213,48691.0,48672.5,48818.5,48735.0,48735.0,49202.645612158274,0.009595683023664092,0,0,0,0.0,0,0
2021-12-21 15:20:00,56.46238332000001,48735.0,48711.5,48814.0,48742.0,48737.5,49191.34511828997,0.009218848596487028,0,0,0,0.0,0,0
2021-12-21 15:25:00,94.56551447,48737.5,48486.0,48756.5,48512.0,48507.0,49172.83440013453,0.01362208113733776,0,0,0,0.0,0,0
2021-12-21 15:30:00,32.24043892,48507.0,48410.5,48565.5,48427.0,48439.0,49152.70942810375,0.014985636692418591,0,0,0,0.0,0,0
2021-12-21 15:35:00,69.02615297,48439.0,48309.5,48487.5,48401.0,48420.0,49131.83426124898,0.0150995694561884,0,0,0,0.0,0,0
2021-12-21 15:40:00,36.3646485,48420.0,48419.0,48517.5,48452.5,48456.5,49112.74274954724,0.013626598205402018,0,0,0,0.0,0,0
2021-12-21 15:45:00,71.30367308,48456.5,48435.5,48543.0,48461.5,48456.0,49095.198215074335,0.013076322752583636,0,0,0,0.0,0,0
2021-12-21 15:50:00,22.003217709999998,48456.0,48456.0,48546.5,48521.0,48507.5,49080.320006957365,0.01152738004075271,0,0,0,0.0,0,0
2021-12-21 15:55:00,19.10670355,48507.5,48449.5,48521.0,48449.5,48449.5,49063.588072933315,0.012674807230896423,0,0,0,0.0,0,0
2021-12-21 16:00:00,47.98552592,48449.5,48409.0,48489.5,48470.0,48479.5,49048.306394936546,0.011931223332711793,0,0,0,0.0,0,0
2021-12-21 16:05:00,35.93186639,48479.5,48479.5,48650.5,48649.0,48644.5,49038.463938052126,0.00800558979736743,0,0,0,0.0,0,0
2021-12-21 16:10:00,37.20984583,48644.5,48598.0,48684.5,48640.0,48649.5,49027.80726268094,0.007973011157091703,0,0,0,0.0,0,0
2021-12-21 16:15:00,12.025476059999999,48649.5,48552.5,48650.0,48576.5,48577.0,49013.54580822921,0.008997062534954248,0,0,0,0.0,0,0
