timestamp,volume,open,low,high,close,t_plus,min_24,max_24,longs,shorts,entry,returns,holding,direction
2021-12-30 14:50:00,54.61239254,47302.0,47265.5,47391.0,47390.5,47390.5,46003.0,51998.0,0,0,0,0,0,0
2021-12-30 15:00:00,29.17880237,47390.5,47341.0,47503.5,47464.5,47466.5,46003.0,51998.0,0,0,0,0,0,0
2021-12-30 15:10:00,37.5185336,47466.5,47422.0,47547.0,47536.5,47535.0,46003.0,51998.0,0,0,0,0,0,0
2021-12-30 15:20:00,50.35280186,47535.0,47394.0,47535.0,47400.0,47400.0,46003.0,51998.0,0,0,0,0,0,0
2021-12-30 15:30:00,31.29186378,47400.0,47332.5,47400.0,47354.0,47359.5,46003.0,51998.0,0,0,0,0,0,0
2021-12-30 15:40:00,33.11980567,47359.5,47286.0,47400.0,47362.5,47357.0,46003.0,51998.0,0,0,0,0,0,0
2021-12-30 15:50:00,59.66794861,47357.0,47155.0,47399.5,47190.0,47195.0,46008.0,51998.0,0,0,0,0,0,0
2021-12-30 16:00:00,69.26152408,47195.0,47125.0,47258.5,47213.5,47211.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 16:10:00,38.371283749999996,47211.0,47160.0,47284.0,47282.5,47282.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 16:20:00,26.58967231,47282.5,47229.0,47317.5,47239.5,47245.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 16:30:00,78.18213030000001,47245.5,47245.5,47459.5,47438.0,47438.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 16:40:00,70.93824866,47438.5,47405.0,47651.5,47590.5,47591.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 16:50:00,191.44643399999998,47591.0,47566.5,47724.5,47643.5,47644.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 17:00:00,91.5843727,47644.0,47531.5,47662.5,47539.5,47532.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 17:10:00,41.39962645,47532.0,47512.0,47579.5,47566.5,47558.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 17:20:00,117.25416428999999,47558.0,47540.5,47823.5,47726.5,47726.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 17:30:00,42.12895117,47726.5,47570.5,47729.5,47601.0,47597.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 17:40:00,28.121927590000002,47597.5,47571.5,47729.5,47729.5,47730.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 17:50:00,13.49861653,47730.0,47665.5,47730.0,47703.5,47704.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 18:00:00,40.80044281,47704.0,47517.5,47708.5,47560.0,47560.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 18:10:00,43.86412814,47560.0,47554.5,47670.5,47625.0,47621.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 18:20:00,52.4364451,47621.0,47593.5,47740.5,47725.0,47734.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 18:30:00,52.73697643,47734.0,47635.0,47749.5,47642.5,47631.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 18:40:00,16.28880187,47631.5,47624.5,47707.0,47707.0,47709.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 18:50:00,208.62948517,47709.0,47709.0,47938.5,47903.0,47910.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 19:00:00,86.7739567,47910.0,47790.5,47925.5,47840.0,47839.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 19:10:00,65.48484855,47839.5,47798.0,47931.5,47865.5,47860.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 19:20:00,47.25904759,47860.0,47780.5,47883.5,47858.0,47855.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 19:30:00,7.36338586,47855.5,47855.5,47915.0,47915.0,47916.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 19:40:00,13.80189973,47916.0,47821.5,47936.5,47821.5,47822.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 19:50:00,79.63830948,47822.0,47561.0,47850.0,47595.0,47588.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 20:00:00,18.43527782,47588.5,47505.0,47618.0,47551.0,47561.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 20:10:00,28.72469072,47561.0,47555.0,47657.5,47651.0,47645.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 20:20:00,14.602246000000001,47645.0,47584.5,47701.0,47611.5,47616.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 20:30:00,21.10315456,47616.0,47488.0,47691.0,47503.5,47510.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 20:40:00,182.23415492,47510.0,47210.5,47518.0,47269.0,47258.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 20:50:00,250.60787613,47258.0,47016.5,47268.5,47220.5,47221.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 21:00:00,78.2483652,47221.5,46940.0,47302.0,47137.0,47143.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 21:10:00,96.25911061,47143.5,47109.5,47327.0,47290.0,47297.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 21:20:00,28.62924546,47297.0,47274.0,47351.0,47337.5,47325.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 21:30:00,23.77352977,47325.0,47288.5,47370.0,47332.0,47332.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 21:40:00,20.75750901,47332.0,47290.0,47364.0,47290.0,47290.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 21:50:00,47.86892512,47290.0,47210.0,47314.5,47306.0,47333.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 22:00:00,67.61570428,47333.0,47235.0,47350.0,47249.5,47249.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 22:10:00,30.672794269999997,47249.0,47149.0,47329.5,47215.5,47230.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 22:20:00,18.03158896,47230.0,47141.0,47267.0,47237.0,47246.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 22:30:00,17.17774877,47246.0,46986.0,47246.0,46995.5,46990.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 22:40:00,101.31738702,46990.5,46750.5,47072.0,47020.0,47020.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 22:50:00,26.33724201,47020.5,46956.5,47125.0,47124.5,47121.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 23:00:00,61.926097,47121.0,47018.5,47227.0,47051.5,47068.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 23:10:00,21.116914610000002,47068.5,47044.0,47260.0,47260.0,47260.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 23:20:00,36.20562754,47260.5,47080.0,47275.0,47159.0,47157.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 23:30:00,26.22026664,47157.5,47004.0,47185.5,47051.5,47049.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 23:40:00,22.68130755,47049.0,46975.0,47141.5,47115.0,47129.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-30 23:50:00,13.237931929999998,47129.5,47117.0,47206.5,47153.5,47153.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 00:00:00,96.27280194,47153.0,47110.0,47423.0,47382.5,47367.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 00:10:00,58.72406573,47367.5,47290.5,47419.0,47324.0,47322.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 00:20:00,109.99514624,47322.0,46999.5,47322.0,47071.0,47067.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 00:30:00,51.682348590000004,47067.0,46882.0,47107.0,46907.5,46906.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 00:40:00,39.72892131,46906.5,46906.5,47067.0,47062.5,47062.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 00:50:00,23.44553888,47062.5,47054.0,47225.0,47122.5,47122.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 01:00:00,35.68451993,47122.5,46908.0,47165.5,46952.0,46922.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 01:10:00,25.807687480000002,46922.5,46895.5,47115.5,47115.5,47120.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 01:20:00,48.109439720000005,47120.0,47119.5,47318.0,47219.5,47213.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 01:30:00,23.96461377,47213.0,47181.0,47378.0,47245.5,47247.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 01:40:00,43.93726807,47247.0,47055.5,47247.0,47055.5,47054.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 01:50:00,17.25090757,47054.0,47050.5,47220.0,47151.0,47150.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 02:00:00,27.11618919,47150.5,47011.5,47151.0,47048.0,47065.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 02:10:00,33.48491843,47065.5,46991.0,47079.5,47030.0,47034.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 02:20:00,45.92670943,47034.0,46881.0,47034.0,46933.5,46923.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 02:30:00,27.68652359,46923.5,46866.5,47003.5,46950.5,46939.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 02:40:00,19.81828081,46939.5,46896.0,46976.0,46956.0,46966.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 02:50:00,30.25554417,46966.5,46966.5,47044.0,47033.5,47022.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 03:00:00,40.86371721,47022.0,46956.0,47054.5,47018.5,47032.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 03:10:00,13.56948929,47032.5,46982.5,47044.0,47040.0,47037.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 03:20:00,22.71889893,47037.5,47037.5,47208.0,47183.0,47182.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 03:30:00,93.53300306,47182.5,47130.0,47250.0,47217.5,47209.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 03:40:00,101.66352609,47209.5,47186.0,47320.0,47206.0,47205.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 03:50:00,21.26353712,47205.5,47205.0,47285.0,47251.5,47221.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 04:00:00,26.0133166,47221.5,47175.5,47311.0,47238.0,47237.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 04:10:00,5.831902299999999,47237.5,47172.5,47252.5,47252.5,47270.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 04:20:00,46.31327123,47270.0,47270.0,47480.0,47414.0,47428.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 04:30:00,20.45892586,47428.5,47337.0,47448.0,47439.5,47439.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 04:40:00,9.93660071,47439.5,47358.0,47439.5,47359.5,47358.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 04:50:00,9.01694816,47358.0,47343.5,47414.5,47361.5,47371.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 05:00:00,19.75549904,47371.5,47341.0,47427.0,47399.0,47409.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 05:10:00,7.76838393,47409.0,47369.5,47434.5,47392.0,47384.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 05:20:00,10.23912018,47384.0,47284.0,47384.0,47284.0,47284.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 05:30:00,16.964430319999998,47284.0,47233.0,47308.5,47259.5,47259.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 05:40:00,15.0379413,47259.5,47259.5,47351.5,47345.0,47353.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 05:50:00,8.12961818,47353.0,47305.5,47373.0,47306.0,47306.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 06:00:00,16.32525952,47306.0,47188.5,47306.0,47238.5,47232.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 06:10:00,90.07873148,47232.5,47225.5,47446.5,47425.0,47425.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 06:20:00,145.54366306,47425.0,47393.0,47596.0,47491.5,47491.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 06:30:00,24.87374872,47491.5,47447.5,47507.5,47449.5,47450.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 06:40:00,57.32742032,47450.0,47369.5,47472.0,47451.5,47451.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 06:50:00,85.33634715,47451.5,47407.5,47536.5,47430.0,47433.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 07:00:00,27.73174537,47433.5,47412.0,47488.5,47432.0,47441.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 07:10:00,124.27404788,47441.5,47190.5,47442.0,47204.0,47207.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 07:20:00,204.17341585,47207.0,47064.0,47231.5,47064.0,47063.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 07:30:00,734.97692846,47063.0,46909.0,47134.5,46940.0,46940.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 07:40:00,1171.78959706,46940.0,46814.0,46940.0,46833.5,46833.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 07:50:00,939.08519495,46833.0,46808.5,47184.0,47184.0,47184.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 08:00:00,192.2537393,47184.0,47060.0,47184.5,47179.5,47179.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 08:10:00,295.74769468,47179.0,47118.0,47235.5,47203.0,47205.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 08:20:00,976.37099997,47205.5,47177.0,48000.0,47902.0,47902.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 08:30:00,905.81252721,47902.5,47898.0,48511.0,48470.5,48460.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 08:40:00,282.41935103000003,48460.5,48382.0,48618.5,48474.5,48459.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 08:50:00,205.3250116,48459.5,48285.0,48516.5,48469.5,48469.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 09:00:00,238.52969468,48469.5,48420.0,48620.0,48543.5,48543.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 09:10:00,90.05538806999999,48543.5,48434.5,48599.5,48451.0,48446.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 09:20:00,111.92048717,48446.0,48301.0,48462.0,48434.0,48434.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 09:30:00,60.23526117,48434.0,48305.5,48475.0,48372.5,48350.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 09:40:00,63.31654691,48350.5,48282.5,48402.0,48290.5,48302.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 09:50:00,61.76424877,48302.5,48286.0,48354.5,48339.5,48342.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 10:00:00,55.18141985,48342.5,48226.0,48370.0,48270.0,48268.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 10:10:00,83.22146436,48268.0,48206.0,48353.5,48350.0,48353.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 10:20:00,70.31205245,48353.5,48324.5,48426.0,48401.0,48410.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 10:30:00,84.83190278,48410.5,48383.5,48500.0,48477.0,48482.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 10:40:00,25.85385522,48482.5,48406.5,48499.5,48415.0,48415.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 10:50:00,391.17162347,48415.0,47951.0,48430.0,48064.5,48058.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 11:00:00,126.49062015,48058.5,48021.5,48198.5,48129.0,48129.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 11:10:00,63.01131897,48129.0,48088.5,48197.5,48194.0,48194.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 11:20:00,123.55081527,48194.0,48049.5,48219.0,48093.5,48106.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 11:30:00,40.326397390000004,48106.0,48061.5,48142.0,48081.0,48080.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 11:40:00,57.555593,48080.5,48004.5,48100.5,48022.0,48015.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 11:50:00,150.28040985,48015.5,47936.5,48059.0,47993.0,48004.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 12:00:00,47.03149664,48004.0,47853.5,48026.0,47903.5,47885.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 12:10:00,26.13659375,47885.0,47881.5,48035.0,48019.0,48015.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 12:20:00,36.576904989999996,48015.0,47938.0,48023.0,47997.5,48001.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 12:30:00,28.66227415,48001.0,48001.0,48079.5,48059.0,48061.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 12:40:00,30.954291400000002,48061.0,47960.5,48129.5,48021.0,48022.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 12:50:00,18.5463129,48022.0,47936.0,48024.0,48008.0,48010.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 13:00:00,15.83572175,48010.5,47987.0,48087.5,48043.0,48043.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 13:10:00,16.65948862,48043.0,47897.0,48068.5,47934.0,47934.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 13:20:00,23.347204299999998,47934.0,47924.0,48016.0,48016.0,48016.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 13:30:00,27.97563485,48016.0,48013.5,48110.5,48090.0,48074.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 13:40:00,23.05184598,48074.5,48006.0,48100.0,48010.5,48004.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 13:50:00,26.09687988,48004.5,47945.5,48045.0,47973.5,47967.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 14:00:00,20.823298649999998,47967.5,47926.0,48013.0,47926.5,47926.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 14:10:00,51.21763316,47926.0,47867.5,47956.5,47916.0,47919.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 14:20:00,19.26749478,47919.0,47880.0,48037.5,48031.0,48037.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 14:30:00,69.96233798,48037.5,47959.5,48167.5,48039.5,48039.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 14:40:00,101.20578172,48039.0,47975.0,48082.5,48036.0,48040.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 14:50:00,29.38250983,48040.0,48018.0,48101.0,48021.5,48013.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 15:00:00,55.37271206,48013.5,47952.0,48086.0,48026.5,48026.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 15:10:00,47.49765668,48026.0,48015.5,48102.5,48080.5,48080.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 15:20:00,63.59326634,48080.5,48036.5,48155.0,48046.0,48037.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 15:30:00,91.32074259000001,48037.5,47958.0,48042.0,47966.5,47966.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 15:40:00,56.68037719,47966.5,47915.5,47988.0,47923.5,47923.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 15:50:00,89.30574203,47923.0,47887.0,47996.0,47996.0,47996.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 16:00:00,65.3141041,47996.0,47948.0,48048.0,48015.0,48005.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 16:10:00,44.760109070000006,48005.0,47990.5,48085.0,48066.5,48058.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 16:20:00,18.14262282,48058.5,48041.0,48159.0,48122.5,48135.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 16:30:00,76.20039131,48135.0,47916.5,48135.0,47946.5,47928.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 16:40:00,29.809926930000003,47928.0,47879.0,47948.0,47879.0,47896.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 16:50:00,258.17913439,47896.0,47446.0,47896.0,47506.0,47495.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 17:00:00,158.56535459,47495.0,47261.5,47572.5,47314.5,47314.5,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 17:10:00,136.83505002,47314.5,47183.5,47374.5,47201.0,47209.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 17:20:00,206.22034173,47209.0,46960.0,47249.5,46975.0,46975.0,46087.0,51998.0,0,0,0,0,0,0
2021-12-31 17:30:00,189.74694228,46975.0,46850.0,47050.0,47047.0,47049.5,46087.0,51998.0,0,0,0,0,0,0
