timestamp,volume,open,low,high,close,t_plus,longs,shorts,entry,returns,holding,direction
2021-12-21 05:00:00,464.82780637999997,48603.5,48603.5,48834.0,48616.5,48614.0,0,0,0,0.0,0,0
2021-12-21 05:30:00,467.51767148,48614.0,48366.0,48709.5,48678.0,48678.5,0,0,0,0.0,0,0
2021-12-21 06:00:00,97.83143329,48678.5,48421.0,48739.5,48446.5,48446.0,0,0,0,0.0,0,0
2021-12-21 06:30:00,94.72621282,48446.0,48401.5,48661.5,48594.0,48597.5,0,0,0,0.0,0,0
2021-12-21 07:00:00,93.68022787,48597.5,48497.0,48725.0,48715.0,48709.5,0,0,0,0.0,0,0
2021-12-21 07:30:00,221.29845221,48709.5,48475.5,48712.5,48641.0,48641.0,0,0,0,0.0,0,0
2021-12-21 08:00:00,564.7012833,48641.0,48584.0,49097.0,48971.0,48951.0,0,0,0,0.0,0,0
2021-12-21 08:30:00,231.14413853,48951.0,48582.0,48951.0,48630.0,48630.0,0,0,0,0.0,0,0
2021-12-21 09:00:00,257.52701797,48630.0,48491.5,48711.0,48614.5,48619.5,0,0,0,0.0,0,0
2021-12-21 09:30:00,211.15652199000002,48619.5,48572.0,48763.5,48646.5,48642.5,0,0,0,0.0,0,0
2021-12-21 10:00:00,83.28402944,48642.5,48618.0,48789.0,48743.5,48759.5,0,0,0,0.0,0,0
2021-12-21 10:30:00,59.28518036,48759.5,48698.0,48819.0,48705.0,48704.0,0,0,0,0.0,0,0
2021-12-21 11:00:00,95.6225917,48704.0,48678.0,48860.5,48857.0,48856.5,0,0,0,0.0,0,0
2021-12-21 11:30:00,162.59575042,48856.5,48747.0,48937.5,48907.5,48908.5,0,0,0,0.0,0,0
2021-12-21 12:00:00,302.55145246,48908.5,48851.5,49263.5,49138.5,49144.0,1,0,1,0.0,0,0
2021-12-21 12:30:00,486.77835911,49144.0,48701.5,49372.0,48777.0,48791.5,1,0,1,0.0,0,0
2021-12-21 13:00:00,156.91468777,48791.5,48635.0,48913.0,48850.5,48865.5,0,0,0,0.0,0,0
2021-12-21 13:30:00,77.96580277,48865.5,48818.5,49007.0,48962.0,48961.5,0,0,0,0.0,0,0
2021-12-21 14:00:00,132.66316525,48961.5,48664.0,49014.5,48696.0,48694.5,0,0,0,0.0,0,0
2021-12-21 14:30:00,236.62995952,48694.5,48574.5,48943.5,48662.0,48655.5,0,0,0,0.0,0,0
2021-12-21 15:00:00,263.43502199,48655.5,48486.0,48818.5,48512.0,48507.0,0,-1,-1,0.0,0,0
2021-12-21 15:30:00,250.04483473,48507.0,48309.5,48565.5,48449.5,48449.5,0,-1,-1,0.0,0,0
2021-12-21 16:00:00,159.11630375,48449.5,48409.0,48684.5,48567.5,48555.5,0,0,0,0.0,0,0
2021-12-21 16:30:00,80.53202044,48555.5,48503.0,48784.0,48717.0,48713.0,0,0,0,0.0,0,0
2021-12-21 17:00:00,104.50844476,48713.0,48678.0,48896.5,48700.0,48700.0,1,0,1,0.0,0,0
2021-12-21 17:30:00,57.4180129,48700.0,48607.0,48760.0,48669.0,48675.0,0,0,0,0.0,0,0
2021-12-21 18:00:00,69.37370774,48675.0,48548.5,48712.5,48586.0,48575.5,0,0,0,0.0,0,0
2021-12-21 18:30:00,39.4196219,48575.5,48463.5,48647.5,48484.0,48484.0,0,-1,-1,0.0,0,0
2021-12-21 19:00:00,39.77657952,48484.0,48476.0,48611.5,48576.0,48580.0,0,0,0,0.0,0,0
2021-12-21 19:30:00,146.57189716,48580.0,48356.5,48684.0,48655.0,48646.5,0,0,0,0.0,0,0
2021-12-21 20:00:00,117.34400821999999,48646.5,48525.0,48828.5,48568.5,48561.5,0,0,0,0.0,0,0
2021-12-21 20:30:00,86.0297599,48561.5,48479.0,48684.5,48638.0,48613.0,0,0,0,0.0,0,0
2021-12-21 21:00:00,165.9848875,48613.0,48550.5,48808.5,48805.0,48804.5,0,0,0,0.0,0,0
2021-12-21 21:30:00,279.71732376,48804.5,48775.0,49210.0,49117.5,49104.0,0,0,0,0.0,0,0
2021-12-21 22:00:00,35.26387343,49104.0,49011.5,49113.0,49027.0,49021.0,0,0,0,0.0,0,0
2021-12-21 22:30:00,43.21741599,49021.0,48998.0,49320.0,49319.5,49319.5,0,0,0,0.0,0,0
2021-12-21 23:00:00,77.41236943999999,49319.5,49070.0,49332.5,49221.5,49231.0,0,0,0,0.0,0,0
2021-12-21 23:30:00,72.74775172,49231.0,48891.5,49281.5,48929.0,48923.0,0,0,0,0.0,0,0
2021-12-22 00:00:00,131.75896617,48923.0,48800.0,49004.0,48976.5,48967.5,0,0,0,0.0,0,0
2021-12-22 00:30:00,114.40964262,48967.5,48640.0,48993.0,48672.5,48672.5,0,-1,-1,0.0,0,0
2021-12-22 01:00:00,138.81466072,48672.5,48616.0,48859.0,48859.0,48859.5,0,0,0,0.0,0,0
2021-12-22 01:30:00,33.38658772,48859.5,48757.0,48863.5,48844.5,48845.5,0,0,0,0.0,0,0
2021-12-22 02:00:00,131.12923945,48845.5,48772.0,49327.0,49285.5,49287.0,0,0,0,0.0,0,0
2021-12-22 02:30:00,339.04184371,49287.0,49287.0,49642.0,49362.5,49367.0,0,0,0,0.0,0,0
2021-12-22 03:00:00,52.35250824,49367.0,49267.0,49476.5,49321.5,49316.5,0,0,0,0.0,0,0
2021-12-22 03:30:00,49.08384135,49316.5,49206.0,49437.0,49286.5,49312.0,0,0,0,0.0,0,0
2021-12-22 04:00:00,71.49371103,49312.0,49144.5,49372.0,49306.5,49312.0,0,0,0,0.0,0,0
2021-12-22 04:30:00,34.08876386,49312.0,49251.5,49380.0,49365.0,49365.5,0,0,0,0.0,0,0
2021-12-22 05:00:00,63.66487351,49365.5,49084.0,49379.5,49093.5,49102.0,0,0,0,0.0,0,0
2021-12-22 05:30:00,99.34767031,49102.0,48974.0,49122.0,49008.5,49011.5,0,0,0,0.0,0,0
2021-12-22 06:00:00,45.72760992,49011.5,48978.0,49178.5,49160.5,49156.5,0,0,0,0.0,0,0
2021-12-22 06:30:00,43.08457666,49156.5,49105.5,49266.0,49115.5,49104.0,0,0,0,0.0,0,0
2021-12-22 07:00:00,67.85305648,49104.0,49104.0,49323.0,49265.5,49254.5,1,0,1,0.0,0,0
2021-12-22 07:30:00,227.02446025,49254.5,49214.5,49360.5,49265.5,49266.5,0,0,0,0.0,0,0
2021-12-22 08:00:00,184.72998761,49266.5,49153.0,49446.5,49435.5,49403.0,0,0,0,0.0,0,0
2021-12-22 08:30:00,99.35652526999999,49403.0,49332.0,49601.5,49332.5,49328.0,0,0,0,0.014998919830876423,55,1
2021-12-22 09:00:00,56.41268516,49328.0,49194.0,49380.5,49194.0,49196.5,0,0,0,0.0,0,0
2021-12-22 09:30:00,213.59167602,49196.5,48880.5,49219.0,48980.0,48969.0,0,0,0,0.0,0,0
2021-12-22 10:00:00,58.36382817,48969.0,48890.0,49138.0,49064.0,49090.5,0,0,0,0.0,0,0
2021-12-22 10:30:00,126.75991993,49090.5,48977.5,49200.0,49121.0,49121.5,0,0,0,0.0,0,0
2021-12-22 11:00:00,83.41491841,49121.5,49091.5,49285.5,49102.5,49080.0,0,0,0,0.0,0,0
2021-12-22 11:30:00,39.36611044,49080.0,48957.0,49144.5,49031.5,49042.5,0,0,0,0.0,0,0
2021-12-22 12:00:00,128.81413249,49042.5,48754.5,49178.0,48877.5,48867.0,0,0,0,0.0,0,0
2021-12-22 12:30:00,230.19480931,48867.0,48538.5,48882.5,48610.0,48608.5,0,-1,-1,0.0,0,0
2021-12-22 13:00:00,160.66138084,48608.5,48491.0,48816.5,48524.0,48531.5,0,-1,-1,0.0,0,0
2021-12-22 13:30:00,138.12099387,48531.5,48474.5,48640.0,48591.0,48599.0,0,-1,-1,0.0,0,0
2021-12-22 14:00:00,118.03319501,48599.0,48561.0,48849.5,48804.0,48801.5,0,0,0,0.0,0,0
2021-12-22 14:30:00,165.45292129999999,48801.5,48690.0,48997.5,48855.5,48850.0,0,0,0,0.0,0,0
2021-12-22 15:00:00,73.84412854,48850.0,48676.0,48894.5,48676.0,48694.0,0,0,0,0.0,0,0
2021-12-22 15:30:00,125.3098287,48694.0,48683.0,48965.5,48943.0,48924.0,0,0,0,0.0,0,0
2021-12-22 16:00:00,189.7709399,48924.0,48831.0,49300.0,49049.5,49049.5,0,0,0,0.0,0,0
2021-12-22 16:30:00,79.32985125,49049.5,48902.5,49137.5,49031.0,49029.0,0,0,0,0.0,0,0
2021-12-22 17:00:00,120.436837,49029.0,48876.0,49155.5,48894.5,48895.0,0,0,0,0.0,0,0
2021-12-22 17:30:00,106.93529998,48895.0,48750.0,48938.0,48767.5,48760.5,0,0,0,0.0,0,0
2021-12-22 18:00:00,80.52470229,48760.5,48693.0,48869.0,48862.0,48866.5,0,-1,-1,0.0,0,0
2021-12-22 18:30:00,81.72928728,48866.5,48564.5,48871.5,48624.5,48596.5,0,-1,-1,0.0,0,0
2021-12-22 19:00:00,48.57620196,48596.5,48540.5,48814.0,48760.5,48794.0,0,0,0,0.0,0,0
2021-12-22 19:30:00,97.52429264,48794.0,48794.0,48999.0,48967.0,48973.5,0,0,0,0.0,0,0
2021-12-22 20:00:00,111.32830131,48973.5,48925.5,49043.5,48972.5,48969.0,0,0,0,0.0,0,0
2021-12-22 20:30:00,128.37227823,48969.0,48954.0,49174.0,49023.0,49022.5,1,0,1,0.0,0,0
2021-12-22 21:00:00,72.13252531,49022.5,48900.5,49053.0,49049.0,49045.0,0,0,0,0.0,0,0
2021-12-22 21:30:00,124.85622078,49045.0,48954.0,49180.0,49084.0,49084.0,0,0,0,0.0,0,0
2021-12-22 22:00:00,63.14105948,49084.0,48850.5,49109.5,48921.5,48928.0,0,0,0,0.0,0,0
2021-12-22 22:30:00,26.17878115,48928.0,48901.0,49097.5,49002.0,49001.0,0,0,0,0.0,0,0
2021-12-22 23:00:00,150.53745175,49001.0,48656.5,49009.0,48805.0,48815.0,0,0,0,0.0,0,0
2021-12-22 23:30:00,38.93884528,48815.0,48582.5,48822.0,48623.0,48623.5,0,0,0,0.0,0,0
2021-12-23 00:00:00,318.19130264,48623.5,48150.5,48699.5,48249.0,48245.0,0,-1,-1,0.0,0,0
2021-12-23 00:30:00,102.93733576000001,48245.0,48067.5,48400.0,48318.5,48325.5,0,-1,-1,0.0,0,0
2021-12-23 01:00:00,67.78173278,48325.5,48120.5,48417.5,48341.5,48334.5,0,0,0,0.0,0,0
2021-12-23 01:30:00,48.5693941,48334.5,48330.0,48517.5,48508.5,48519.5,0,0,0,0.0,0,0
2021-12-23 02:00:00,135.48812487,48519.5,48411.5,48766.5,48677.5,48671.5,0,0,0,0.0,0,0
2021-12-23 02:30:00,43.69259821,48671.5,48365.0,48751.5,48385.5,48393.5,0,0,0,0.0,0,0
2021-12-23 03:00:00,74.03618583000001,48393.5,48249.0,48454.5,48376.5,48382.0,0,0,0,0.0,0,0
2021-12-23 03:30:00,35.3637784,48382.0,48362.5,48593.0,48569.5,48564.5,0,0,0,0.0,0,0
2021-12-23 04:00:00,96.01099818000002,48564.5,48498.5,48615.5,48587.0,48587.0,0,0,0,0.0,0,0
2021-12-23 04:30:00,27.70484232,48587.0,48386.5,48595.0,48389.5,48404.0,0,0,0,0.0,0,0
2021-12-23 05:00:00,40.09970652,48404.0,48404.0,48607.0,48454.0,48476.0,0,0,0,0.0,0,0
2021-12-23 05:30:00,39.38690846,48476.0,48275.5,48534.0,48406.5,48425.0,0,0,0,0.0,0,0
2021-12-23 06:00:00,29.3250206,48425.0,48350.0,48499.5,48487.5,48483.0,0,0,0,0.0,0,0
2021-12-23 06:30:00,115.234,48483.0,48327.0,48550.5,48539.0,48531.0,0,0,0,0.0,0,0
2021-12-23 07:00:00,73.77540151,48531.0,48445.5,48562.0,48510.5,48510.0,0,0,0,0.0,0,0
2021-12-23 07:30:00,413.13155373,48510.0,48094.0,48510.0,48164.5,48165.0,0,0,0,0.0,0,0
2021-12-23 08:00:00,214.36133915,48165.0,48115.0,48301.5,48265.0,48255.0,0,0,0,0.0,0,0
2021-12-23 08:30:00,133.55970951999998,48255.0,48255.0,48385.5,48385.5,48386.0,0,0,0,0.0,0,0
2021-12-23 09:00:00,53.18292814,48386.0,48258.0,48432.0,48315.0,48315.5,0,0,0,0.0,0,0
2021-12-23 09:30:00,68.23631154,48315.5,48184.0,48472.5,48413.0,48413.0,1,0,1,0.0,0,0
2021-12-23 10:00:00,115.38694312999999,48413.0,48257.5,48468.5,48368.5,48368.5,0,0,0,0.0,0,0
2021-12-23 10:30:00,45.23441733,48368.5,48288.5,48502.0,48474.0,48484.0,0,0,0,0.0,0,0
2021-12-23 11:00:00,68.11661369,48484.0,48380.0,48599.0,48389.0,48392.5,0,0,0,0.0,0,0
2021-12-23 11:30:00,72.62271846,48392.5,48258.0,48493.5,48407.0,48399.0,0,0,0,0.0,0,0
2021-12-23 12:00:00,127.00526404,48399.0,48377.0,48532.5,48526.5,48532.5,0,0,0,0.0,0,0
2021-12-23 12:30:00,237.37935654,48532.5,48499.0,48829.0,48672.5,48665.5,0,0,0,0.0,0,0
2021-12-23 13:00:00,93.78611722,48665.5,48665.5,48900.5,48837.5,48837.5,1,0,1,0.0,0,0
2021-12-23 13:30:00,299.5617013,48837.5,48627.0,48874.5,48640.0,48649.0,0,0,0,0.0,0,0
2021-12-23 14:00:00,85.04594432,48649.0,48543.5,48749.5,48610.0,48625.0,0,0,0,0.0,0,0
2021-12-23 14:30:00,91.85621024,48625.0,48489.5,48668.5,48632.5,48625.5,0,-1,-1,0.0,0,0
2021-12-23 15:00:00,88.43262618,48625.5,48610.0,48880.5,48833.5,48834.0,0,0,0,0.0,0,0
2021-12-23 15:30:00,103.6574966,48834.0,48745.0,48888.5,48867.5,48868.0,0,0,0,0.0,0,0
2021-12-23 16:00:00,203.86048583000002,48868.0,48786.5,49040.0,48786.5,48780.5,1,0,1,0.0,0,0
2021-12-23 16:30:00,132.25922248,48780.5,48730.0,49206.0,49135.5,49137.0,0,0,0,-0.010841725212668463,55,-1
2021-12-23 17:00:00,200.75115567,49137.0,49046.0,49300.0,49256.5,49263.5,0,0,0,0.0,0,0
2021-12-23 17:30:00,887.02013234,49263.5,49253.0,50204.0,50100.5,50101.0,1,0,1,0.0,0,0
2021-12-23 18:00:00,668.43645623,50101.0,50101.0,50805.0,50758.5,50758.0,1,0,1,0.0,0,0
2021-12-23 18:30:00,237.14829794,50758.0,50466.5,50820.0,50625.5,50611.5,1,0,1,0.0,0,0
2021-12-23 19:00:00,226.06618729,50611.5,50545.0,51024.5,50841.0,50845.0,1,0,1,0.0,0,0
2021-12-23 19:30:00,654.24377778,50845.0,50845.0,51385.0,51132.5,51143.5,0,0,0,0.0,0,0
2021-12-23 20:00:00,284.21094168,51143.5,50769.0,51212.5,50861.0,50861.0,0,0,0,0.0,0,0
2021-12-23 20:30:00,118.80723542,50861.0,50835.5,51099.5,50947.5,50948.0,0,0,0,0.0,0,0
2021-12-23 21:00:00,324.14702751,50948.0,50667.0,51005.0,50745.5,50745.0,0,0,0,0.0,0,0
2021-12-23 21:30:00,130.94365654,50745.0,50658.0,50880.5,50849.0,50852.0,0,0,0,0.0,0,0
2021-12-23 22:00:00,47.12185331,50852.0,50744.0,50883.0,50861.5,50861.5,0,0,0,0.0,0,0
2021-12-23 22:30:00,65.21680049,50861.5,50794.0,50999.0,50794.5,50790.5,0,0,0,0.0,0,0
2021-12-23 23:00:00,84.71446767,50790.5,50660.0,50869.5,50712.5,50719.5,0,0,0,0.0,0,0
2021-12-23 23:30:00,122.03851923,50719.5,50575.0,50853.5,50853.5,50854.0,0,0,0,0.0,0,0
2021-12-24 00:00:00,96.94336098,50854.0,50695.5,50901.5,50840.0,50848.0,0,0,0,0.0,0,0
2021-12-24 00:30:00,121.99687584,50848.0,50775.0,51019.5,50919.5,50919.5,0,0,0,0.0,0,0
2021-12-24 01:00:00,238.89535361,50919.5,50891.5,51299.0,51110.0,51101.5,0,0,0,0.0,0,0
2021-12-24 01:30:00,295.49909592,51101.5,51101.5,51374.0,51370.0,51375.0,1,0,1,0.0,0,0
2021-12-24 02:00:00,178.95886869,51375.0,51184.0,51555.5,51272.5,51263.5,1,0,1,0.0,0,0
2021-12-24 02:30:00,98.98562313,51263.5,51048.0,51263.5,51069.5,51070.0,0,0,0,0.0,0,0
2021-12-24 03:00:00,148.26384227,51070.0,50976.0,51176.5,51061.0,51062.5,0,0,0,0.0,0,0
2021-12-24 03:30:00,37.07042433,51062.5,50911.5,51078.5,51060.0,51049.5,0,-1,-1,0.0,0,0
2021-12-24 04:00:00,26.25838084,51049.5,51000.0,51113.5,51085.5,51087.0,0,0,0,0.0,0,0
2021-12-24 04:30:00,118.1124442,51087.0,50963.0,51142.0,50997.0,50997.0,0,0,0,0.0,0,0
2021-12-24 05:00:00,178.93937008,50997.0,50887.5,51056.5,50916.5,50918.5,0,0,0,0.0,0,0
2021-12-24 05:30:00,59.868251820000005,50918.5,50918.0,51060.0,51057.0,51056.5,0,0,0,0.0,0,0
2021-12-24 06:00:00,196.7700956,51056.5,50790.5,51056.5,50962.0,50962.5,0,0,0,0.0,0,0
2021-12-24 06:30:00,78.82725383,50962.5,50874.5,51021.0,50930.5,50930.0,0,0,0,0.0,0,0
2021-12-24 07:00:00,171.73876008,50930.0,50855.0,51106.5,51100.5,51100.5,0,0,0,0.0,0,0
2021-12-24 07:30:00,408.04003593,51100.5,50979.0,51127.5,51061.0,51060.5,0,0,0,0.0,0,0
2021-12-24 08:00:00,188.06001453,51060.5,50956.0,51217.5,51202.5,51207.0,1,0,1,0.0,0,0
2021-12-24 08:30:00,254.15377637,51207.0,51069.0,51232.5,51090.5,51090.0,0,0,0,0.0,0,0
2021-12-24 09:00:00,103.21994839999999,51090.0,51069.0,51329.0,51312.0,51308.0,1,0,1,0.0,0,0
2021-12-24 09:30:00,176.6763408,51308.0,51223.5,51328.5,51299.5,51299.5,0,0,0,0.0,0,0
2021-12-24 10:00:00,81.77769049,51299.5,51112.5,51299.5,51165.0,51165.0,0,0,0,0.0,0,0
2021-12-24 10:30:00,44.86128067,51165.0,51144.5,51267.5,51229.0,51228.5,0,0,0,0.0,0,0
2021-12-24 11:00:00,122.47835063000001,51228.5,51159.0,51509.5,51261.0,51264.5,0,0,0,0.0,0,0
2021-12-24 11:30:00,123.80426691,51264.5,50900.5,51264.5,51030.0,51011.0,0,0,0,0.0,0,0
2021-12-24 12:00:00,94.42827994,51011.0,50865.5,51110.5,50964.5,50968.0,0,0,0,0.0,0,0
2021-12-24 12:30:00,62.20436511,50968.0,50904.5,51123.5,51059.5,51068.0,0,0,0,0.0,0,0
2021-12-24 13:00:00,64.09139271,51068.0,50913.5,51108.5,51074.5,51079.0,0,0,0,0.0,0,0
2021-12-24 13:30:00,114.11971794,51079.0,50952.0,51213.5,51095.0,51089.5,0,0,0,0.0,0,0
2021-12-24 14:00:00,61.52878861,51089.5,51059.5,51289.0,51153.5,51154.0,0,0,0,0.0,0,0
2021-12-24 14:30:00,222.68085988,51154.0,50746.5,51229.0,50816.5,50806.0,0,0,0,0.0,0,0
2021-12-24 15:00:00,281.0546505,50806.0,50446.5,50909.5,50889.0,50890.0,0,0,0,0.0,0,0
2021-12-24 15:30:00,75.8554812,50890.0,50757.5,51041.5,51009.0,51005.0,0,0,0,0.0,0,0
2021-12-24 16:00:00,203.13895634,51005.0,50960.0,51295.5,51231.5,51231.0,0,0,0,0.0,0,0
2021-12-24 16:30:00,152.35214647,51231.0,50905.0,51244.0,51006.0,50989.5,0,0,0,0.0,0,0
2021-12-24 17:00:00,138.09498887,50989.5,50780.0,51029.0,50801.0,50808.5,0,0,0,0.0,0,0
2021-12-24 17:30:00,53.34808373,50808.5,50808.5,51174.0,51165.5,51160.0,0,0,0,0.0,0,0
2021-12-24 18:00:00,213.98658936,51160.0,51140.5,51349.0,51263.5,51261.5,0,0,0,0.0,0,0
2021-12-24 18:30:00,456.81910337,51261.5,51240.5,51727.0,51674.5,51664.5,1,0,1,0.031406558751322367,49,1
2021-12-24 19:00:00,567.41271657,51664.5,51509.5,51961.5,51567.5,51583.5,1,0,1,0.0,0,0
2021-12-24 19:30:00,282.0430357,51583.5,51146.0,51600.0,51201.5,51193.5,0,0,0,0.0,0,0
2021-12-24 20:00:00,250.74255069999998,51193.5,50834.0,51257.0,51094.5,51101.0,0,0,0,0.0,0,0
2021-12-24 20:30:00,94.58285977999999,51101.0,51044.5,51270.0,51148.0,51163.5,0,0,0,0.0,0,0
2021-12-24 21:00:00,54.02394242,51163.5,51006.0,51187.5,51137.5,51125.5,0,0,0,0.0,0,0
2021-12-24 21:30:00,51.79633859,51125.5,50905.0,51154.0,50936.5,50936.0,0,0,0,0.0,0,0
2021-12-24 22:00:00,122.07234707,50936.0,50706.0,50972.0,50944.5,50939.5,0,0,0,0.0,0,0
2021-12-24 22:30:00,54.5642394,50939.5,50633.0,50985.5,50836.5,50821.0,0,-1,-1,0.0,0,0
2021-12-24 23:00:00,180.20106062,50821.0,50550.0,50833.0,50770.5,50787.0,0,0,0,0.0,0,0
2021-12-24 23:30:00,87.71683028,50787.0,50665.5,50929.5,50860.0,50865.0,0,0,0,0.0,0,0
2021-12-25 00:00:00,57.89007658,50865.0,50663.5,50986.0,50943.5,50951.5,0,0,0,0.0,0,0
2021-12-25 00:30:00,67.65505536,50951.5,50920.5,51117.0,51088.0,51110.0,1,0,1,0.0,0,0
2021-12-25 01:00:00,56.091490209999996,51110.0,51007.5,51149.5,51068.5,51035.0,1,0,1,0.0,0,0
2021-12-25 01:30:00,24.92790587,51035.0,50901.5,51054.5,51026.0,51025.5,0,0,0,0.0,0,0
2021-12-25 02:00:00,25.92798283,51025.5,51007.5,51145.5,51144.0,51144.0,0,0,0,0.0,0,0
2021-12-25 02:30:00,51.090835309999996,51144.0,50833.0,51191.5,50845.0,50836.0,0,0,0,0.0,0,0
2021-12-25 03:00:00,105.36052441,50836.0,50771.5,50963.5,50963.5,50969.0,0,0,0,0.0,0,0
2021-12-25 03:30:00,17.16054278,50969.0,50871.5,51007.5,50894.0,50894.0,0,0,0,0.0,0,0
2021-12-25 04:00:00,36.10330699,50894.0,50873.0,51100.0,51020.0,51045.5,0,0,0,0.0,0,0
2021-12-25 04:30:00,24.90384745,51045.5,50902.0,51045.5,50944.5,50945.0,0,0,0,0.0,0,0
2021-12-25 05:00:00,17.22619126,50945.0,50916.0,51068.0,51054.5,51050.0,0,0,0,0.0,0,0
2021-12-25 05:30:00,24.4673422,51050.0,50928.5,51072.0,50940.0,50923.0,0,0,0,0.0,0,0
