timestamp,volume,open,low,high,close,t_plus,ma_long,ma_short,RSI,longs,shorts,entry,returns,holding,direction
2021-12-21 07:00:00,314.97868008,48597.5,48475.5,48725.0,48641.0,48641.0,47305.38634178023,47772.01329083032,82.55730846600633,0,0,0,0.0,0,0
2021-12-21 08:00:00,795.84542183,48641.0,48582.0,49097.0,48630.0,48630.0,47418.84578946665,47905.74876392762,81.9771166462583,0,0,0,0.0,0,0
2021-12-21 09:00:00,468.68353996,48630.0,48491.5,48763.5,48646.5,48642.5,47522.79638238746,48020.97724521408,82.1937018984957,0,0,0,0.0,0,0
2021-12-21 10:00:00,142.5692098,48642.5,48618.0,48819.0,48705.0,48704.0,47621.84852287495,48127.199606930706,83.02806629639716,0,0,0,0.0,0,0
2021-12-21 11:00:00,258.21834212,48704.0,48678.0,48937.5,48907.5,48908.5,47728.532043195555,48248.19820282073,85.70368021804312,0,0,0,0.0,0,0
2021-12-21 12:00:00,789.32981157,48908.5,48701.5,49372.0,48777.0,48791.5,47814.76604096569,48330.09778390345,76.71111110222402,0,0,0,0.0,0,0
2021-12-21 13:00:00,234.88049054,48791.5,48635.0,49007.0,48962.0,48961.5,47908.35832652991,48427.864469636115,80.12266068662628,0,0,0,0.0,0,0
2021-12-21 14:00:00,369.29312477,48961.5,48574.5,49014.5,48662.0,48655.5,47969.38293507306,48464.05790762424,62.88596290472271,0,0,0,0.0,0,0
2021-12-21 15:00:00,513.47985672,48655.5,48309.5,48818.5,48449.5,48449.5,48007.99307473295,48461.80915614095,53.482349462736885,0,0,0,0.0,0,0
2021-12-21 16:00:00,239.64832419,48449.5,48409.0,48784.0,48717.0,48713.0,48064.65067822506,48501.203783496945,61.78297289460211,0,0,0,0.0,0,0
2021-12-21 17:00:00,161.92645766,48713.0,48607.0,48896.5,48669.0,48675.0,48112.66470113554,48527.0933774749,59.58171318517417,0,0,0,0.0,0,0
2021-12-21 18:00:00,108.79332964,48675.0,48463.5,48712.5,48484.0,48484.0,48142.00867340853,48520.44738148285,51.43245406403997,0,0,0,0.0,0,0
2021-12-21 19:00:00,186.34847668,48484.0,48356.5,48684.0,48655.0,48646.5,48182.34708259587,48541.19068887843,57.61527661876009,0,0,0,0.0,0,0
2021-12-21 20:00:00,203.37376812,48646.5,48479.0,48828.5,48638.0,48613.0,48218.01413155181,48556.11054099264,56.78603162063094,0,0,0,0.0,0,0
2021-12-21 21:00:00,445.70221126,48613.0,48550.5,49210.0,49117.5,49104.0,48288.12833015929,48642.60624103618,70.57105483735124,0,0,0,0.0,0,0
2021-12-21 22:00:00,78.48128942,49104.0,48998.0,49320.0,49319.5,49319.5,48368.21258460371,48746.874397106294,74.52167196009565,0,0,0,0.0,0,0
2021-12-21 23:00:00,150.16012116,49319.5,48891.5,49332.5,48929.0,48923.0,48411.601690406365,48774.92346063174,57.34912789371687,0,0,0,0.0,0,0
2021-12-22 00:00:00,246.16860879,48923.0,48640.0,49004.0,48672.5,48672.5,48431.72150147477,48759.15185542893,48.82234972337687,0,0,0,0.0,0,0
2021-12-22 01:00:00,172.20124844,48672.5,48616.0,48863.5,48844.5,48845.5,48463.45734074194,48772.29231464438,54.102389638820114,0,0,0,0.0,0,0
2021-12-22 02:00:00,470.17108316,48845.5,48772.0,49642.0,49362.5,49367.0,48532.38520627281,48863.151860490514,66.21484108393477,0,0,0,0.0,0,0
2021-12-22 03:00:00,101.43634959,49367.0,49206.0,49476.5,49286.5,49312.0,48590.05214426248,48928.31776282603,63.383139644832106,0,0,0,0.0,0,0
2021-12-22 04:00:00,105.58247489,49312.0,49144.5,49380.0,49365.0,49365.5,48649.170554356286,48995.5305570523,65.15891398197871,0,0,0,0.0,0,0
2021-12-22 05:00:00,163.01254382,49365.5,48974.0,49379.5,49008.5,49011.5,48676.52217682123,48997.526632743065,51.955748617635585,0,0,0,0.0,0,0
2021-12-22 06:00:00,88.81218658,49011.5,48978.0,49266.0,49115.5,49104.0,48709.86834107159,49015.68235990578,55.10613195265586,0,0,0,0.0,0,0
2021-12-22 07:00:00,294.87751673,49104.0,49104.0,49360.5,49265.5,49266.5,48751.996319612714,49054.12655444254,59.41123181716749,0,0,0,0.0,0,0
2021-12-22 08:00:00,284.08651288,49266.5,49153.0,49601.5,49332.5,49328.0,48795.93338443511,49096.96333749349,61.32277016951342,0,0,0,0.0,0,0
2021-12-22 09:00:00,270.00436118,49328.0,48880.5,49380.5,48980.0,48969.0,48809.842541435675,49078.96538751068,47.68871638296077,0,0,0,0.0,0,0
2021-12-22 10:00:00,185.1237481,48969.0,48890.0,49200.0,49121.0,49121.5,48833.32040609475,49085.43334274349,52.55707530940515,0,0,0,0.0,0,0
2021-12-22 11:00:00,122.78102885,49121.5,48957.0,49285.5,49031.5,49042.5,48848.25311933267,49077.13472011915,49.20330498558187,0,0,0,0.0,0,0
