timestamp,volume,open,low,high,close,t_plus,ma_20,ma_50,ma_diff,longs,shorts,entry,returns,holding,direction
2021-12-22 12:00:00,359.0089418,49042.5,48538.5,49178.0,48610.0,48608.5,48990.375,48095.53,894.8450000000012,0,0,0,0.0,0,0
2021-12-22 13:00:00,298.78237471,48608.5,48474.5,48816.5,48591.0,48599.0,48986.475,48144.91,841.564999999995,0,0,0,0.0,0,0
2021-12-22 14:00:00,283.48611631,48599.0,48561.0,48997.5,48855.5,48850.0,49005.05,48206.62,798.4300000000003,0,0,0,0.0,0,0
2021-12-22 15:00:00,199.15395724,48850.0,48676.0,48965.5,48943.0,48924.0,49019.45,48271.09,748.3600000000006,0,0,0,0.0,0,0
2021-12-22 16:00:00,269.10079115,48924.0,48831.0,49300.0,49031.0,49029.0,49039.1,48324.74,714.3600000000006,0,0,0,0.0,0,0
2021-12-22 17:00:00,227.37213698,49029.0,48750.0,49155.5,48767.5,48760.5,49021.6,48380.03,641.5699999999997,0,0,0,0.0,0,0
2021-12-22 18:00:00,162.25398957,48760.5,48564.5,48871.5,48624.5,48596.5,48986.85,48423.94,562.9099999999962,0,0,0,0.0,0,0
2021-12-22 19:00:00,146.1004946,48596.5,48540.5,48999.0,48967.0,48973.5,48988.75,48480.36,508.3899999999994,0,0,0,0.0,0,0
2021-12-22 20:00:00,239.70057954,48973.5,48925.5,49174.0,49023.0,49022.5,49006.275,48534.92,471.3550000000032,0,0,0,0.0,0,0
2021-12-22 21:00:00,196.98874609,49022.5,48900.5,49180.0,49084.0,49084.0,49018.25,48584.35,433.90000000000146,0,0,0,0.0,0,0
2021-12-22 22:00:00,89.31984063,49084.0,48850.5,49109.5,49002.0,49001.0,49000.225,48623.08,377.1449999999968,0,0,0,0.0,0,0
2021-12-22 23:00:00,189.47629703,49001.0,48582.5,49009.0,48623.0,48623.5,48967.05,48655.17,311.88000000000466,0,0,0,0.0,0,0
2021-12-23 00:00:00,421.1286384,48623.5,48067.5,48699.5,48318.5,48325.5,48914.725,48685.82,228.90499999999884,0,0,0,0.0,0,0
2021-12-23 01:00:00,116.35112688,48325.5,48120.5,48517.5,48508.5,48519.5,48889.725,48717.69,172.03499999999622,0,0,0,0.0,0,0
2021-12-23 02:00:00,179.18072308,48519.5,48365.0,48766.5,48385.5,48393.5,48853.225,48749.3,103.92499999999563,0,0,0,0.0,0,0
2021-12-23 03:00:00,109.39996423000001,48393.5,48249.0,48593.0,48569.5,48564.5,48818.425,48781.12,37.30500000000029,0,0,0,0.0,0,0
2021-12-23 04:00:00,123.71584050000001,48564.5,48386.5,48615.5,48389.5,48404.0,48771.275,48809.12,-37.845000000001164,0,-1,-1,0.0,0,0
2021-12-23 05:00:00,79.48661498,48404.0,48275.5,48607.0,48406.5,48425.0,48742.6,48817.58,-74.9800000000032,0,0,0,0.0,0,0
2021-12-23 06:00:00,144.5590206,48425.0,48327.0,48550.5,48539.0,48531.0,48713.5,48816.11,-102.61000000000058,0,0,0,0.0,0,0
2021-12-23 07:00:00,486.90695524,48531.0,48094.0,48562.0,48164.5,48165.0,48670.15,48805.84,-135.68999999999505,0,0,0,0.0,0,0
2021-12-23 08:00:00,347.92104867,48165.0,48115.0,48385.5,48385.5,48386.0,48658.925,48801.67,-142.74499999999534,0,0,0,0.0,0,0
2021-12-23 09:00:00,121.41923968,48386.0,48184.0,48472.5,48413.0,48413.0,48650.025,48797.11,-147.08499999999913,0,0,0,0.0,0,0
2021-12-23 10:00:00,160.62136046,48413.0,48257.5,48502.0,48474.0,48484.0,48630.95,48793.99,-163.04000000000087,0,0,0,0.0,0,0
2021-12-23 11:00:00,140.73933215,48484.0,48258.0,48599.0,48407.0,48399.0,48604.15,48789.2,-185.04999999999563,0,0,0,0.0,0,0
2021-12-23 12:00:00,364.38462058,48399.0,48377.0,48829.0,48672.5,48665.5,48586.225,48788.55,-202.32500000000437,0,0,0,0.0,0,0
2021-12-23 13:00:00,393.34781852,48665.5,48627.0,48900.5,48640.0,48649.0,48579.85,48783.2,-203.34999999999854,0,0,0,0.0,0,0
2021-12-23 14:00:00,176.90215456,48649.0,48489.5,48749.5,48632.5,48625.5,48580.25,48780.31,-200.05999999999767,0,0,0,0.0,0,0
2021-12-23 15:00:00,192.09012278,48625.5,48610.0,48888.5,48867.5,48868.0,48575.275,48778.42,-203.1449999999968,0,0,0,0.0,0,0
2021-12-23 16:00:00,336.11970831,48868.0,48730.0,49206.0,49135.5,49137.0,48580.9,48787.89,-206.98999999999796,0,0,0,0.0,0,0
2021-12-23 17:00:00,1087.77128801,49137.0,49046.0,50204.0,50100.5,50101.0,48631.725,48820.91,-189.18500000000495,0,0,0,-0.035048756301132133,12,-1
2021-12-23 18:00:00,905.58475417,50101.0,50101.0,50820.0,50625.5,50611.5,48712.9,48859.08,-146.1800000000003,0,0,0,0.0,0,0
2021-12-23 19:00:00,880.30996507,50611.5,50545.0,51385.0,51132.5,51143.5,48838.375,48908.35,-69.97499999999854,0,0,0,0.0,0,0
2021-12-23 20:00:00,403.0181771,51143.5,50769.0,51212.5,50947.5,50948.0,48969.825,48957.62,12.20499999999447,1,0,1,0.0,0,0
2021-12-23 21:00:00,455.09068405,50948.0,50658.0,51005.0,50849.0,50852.0,49086.85,49001.5,85.34999999999854,0,0,0,0.0,0,0
2021-12-23 22:00:00,112.3386538,50852.0,50744.0,50999.0,50794.5,50790.5,49207.3,49044.63,162.67000000000553,0,0,0,0.0,0,0
2021-12-23 23:00:00,206.7529869,50790.5,50575.0,50869.5,50853.5,50854.0,49321.5,49079.35,242.15000000000146,0,0,0,0.0,0,0
2021-12-24 00:00:00,218.94023682,50854.0,50695.5,51019.5,50919.5,50919.5,49448.0,49111.35,336.65000000000146,0,0,0,0.0,0,0
2021-12-24 01:00:00,534.39444953,50919.5,50891.5,51374.0,51370.0,51375.0,49596.175,49160.17,436.00500000000466,0,0,0,0.0,0,0
2021-12-24 02:00:00,277.94449182,51375.0,51048.0,51555.5,51069.5,51070.0,49722.7,49208.11,514.5899999999965,0,0,0,0.0,0,0
2021-12-24 03:00:00,185.3342666,51070.0,50911.5,51176.5,51060.0,51049.5,49867.475,49252.42,615.0550000000003,0,0,0,0.0,0,0
2021-12-24 04:00:00,144.37082504,51049.5,50963.0,51142.0,50997.0,50997.0,49998.05,49285.11,712.9400000000023,0,0,0,0.0,0,0
2021-12-24 05:00:00,238.80762190000002,50997.0,50887.5,51060.0,51057.0,51056.5,50130.25,49320.52,809.7300000000032,0,0,0,0.0,0,0
2021-12-24 06:00:00,275.59734943,51056.5,50790.5,51056.5,50930.5,50930.0,50253.075,49351.83,901.2449999999953,0,0,0,0.0,0,0
2021-12-24 07:00:00,579.77879601,50930.0,50855.0,51127.5,51061.0,51060.5,50385.775,49392.88,992.8950000000041,0,0,0,0.0,0,0
2021-12-24 08:00:00,442.2137909,51060.5,50956.0,51232.5,51090.5,51090.0,50506.675,49432.38,1074.2950000000055,0,0,0,0.0,0,0
2021-12-24 09:00:00,279.8962892,51090.0,51069.0,51329.0,51299.5,51299.5,50639.65,49473.06,1166.5900000000038,0,0,0,0.00689919133233885,12,1
2021-12-24 10:00:00,126.63897116,51299.5,51112.5,51299.5,51229.0,51228.5,50769.475,49510.99,1258.4850000000006,0,0,0,0.0,0,0
2021-12-24 11:00:00,246.28261754,51228.5,50900.5,51509.5,51030.0,51011.0,50877.6,49551.99,1325.6100000000006,0,0,0,0.0,0,0
2021-12-24 12:00:00,156.63264505,51011.0,50865.5,51123.5,51059.5,51068.0,50973.8,49590.76,1383.0400000000009,0,0,0,0.0,0,0
2021-12-24 13:00:00,178.21111065,51068.0,50913.5,51213.5,51095.0,51089.5,51023.525,49632.03,1391.4950000000026,0,0,0,0.0,0,0
2021-12-24 14:00:00,284.20964849,51089.5,50746.5,51289.0,50816.5,50806.0,51033.075,49676.16,1356.9149999999936,0,0,0,0.0,0,0
2021-12-24 15:00:00,356.91013169999997,50806.0,50446.5,51041.5,51009.0,51005.0,51026.9,49724.52,1302.3800000000047,0,0,0,0.0,0,0
2021-12-24 16:00:00,355.49110281,51005.0,50905.0,51295.5,51006.0,50989.5,51029.825,49767.53,1262.2949999999983,0,0,0,0.0,0,0
2021-12-24 17:00:00,191.4430726,50989.5,50780.0,51174.0,51165.5,51160.0,51045.65,49811.98,1233.6699999999983,0,0,0,0.0,0,0
2021-12-24 18:00:00,670.80569273,51160.0,51140.5,51727.0,51674.5,51664.5,51089.65,49864.85,1224.800000000003,0,0,0,0.0,0,0
2021-12-24 19:00:00,849.45575227,51664.5,51146.0,51961.5,51201.5,51193.5,51107.05,49913.53,1193.520000000004,0,0,0,0.0,0,0
2021-12-24 20:00:00,345.32541048,51193.5,50834.0,51270.0,51148.0,51163.5,51118.475,49964.0,1154.4749999999985,0,0,0,0.0,0,0
2021-12-24 21:00:00,105.82028101,51163.5,50905.0,51187.5,50936.5,50936.0,51096.8,50003.39,1093.4100000000035,0,0,0,0.0,0,0
2021-12-24 22:00:00,176.63658647,50936.0,50633.0,50985.5,50836.5,50821.0,51085.15,50039.66,1045.489999999998,0,0,0,0.0,0,0
2021-12-24 23:00:00,267.9178909,50821.0,50550.0,50929.5,50860.0,50865.0,51075.15,50075.18,999.9700000000012,0,0,0,0.0,0,0
2021-12-25 00:00:00,125.54513194,50865.0,50663.5,51117.0,51088.0,51110.0,51079.7,50116.9,962.7999999999956,0,0,0,0.0,0,0
2021-12-25 01:00:00,81.01939608,51110.0,50901.5,51149.5,51026.0,51025.5,51078.15,50164.96,913.1900000000023,0,0,0,0.0,0,0
2021-12-25 02:00:00,77.01881814,51025.5,50833.0,51191.5,50845.0,50836.0,51073.875,50215.49,858.385000000002,0,0,0,0.0,0,0
2021-12-25 03:00:00,122.52106719,50836.0,50771.5,51007.5,50894.0,50894.0,51065.525,50263.2,802.3250000000044,0,0,0,0.0,0,0
2021-12-25 04:00:00,61.00715444,50894.0,50873.0,51100.0,50944.5,50945.0,51058.225,50314.38,743.8450000000012,0,0,0,0.0,0,0
2021-12-25 05:00:00,41.69353346,50945.0,50916.0,51072.0,50940.0,50923.0,51040.25,50361.79,678.4599999999991,0,0,0,0.0,0,0
2021-12-25 06:00:00,160.19401665,50923.0,50710.5,51049.5,51035.5,51035.5,51030.575,50414.71,615.864999999998,0,0,0,0.0,0,0
2021-12-25 07:00:00,117.69559012,51035.5,50878.0,51139.5,50973.0,50979.0,51027.725,50466.04,561.6849999999977,0,0,0,0.0,0,0
2021-12-25 08:00:00,108.26092513,50979.0,50844.5,51023.5,50936.0,50933.5,51021.55,50513.98,507.5699999999997,0,0,0,0.0,0,0
2021-12-25 09:00:00,103.25027471,50933.5,50867.5,51049.5,50868.0,50867.5,51010.2,50568.05,442.1499999999942,0,0,0,0.0,0,0
2021-12-25 10:00:00,362.46303036,50867.5,50559.5,50882.0,50678.0,50678.0,51003.275,50613.9,389.375,0,0,0,0.0,0,0
2021-12-25 11:00:00,105.98073789,50678.0,50624.5,50868.0,50715.5,50725.0,50988.6,50659.95,328.65000000000146,0,0,0,0.0,0,0
2021-12-25 12:00:00,207.79294289,50725.0,50725.0,50997.5,50875.0,50874.0,50982.05,50707.97,274.08000000000175,0,0,0,0.0,0,0
2021-12-25 13:00:00,277.33684475,50874.0,50685.5,50979.5,50921.5,50931.5,50969.85,50758.26,211.5899999999965,0,0,0,0.0,0,0
2021-12-25 14:00:00,184.28546868,50931.5,50752.5,50943.0,50774.5,50786.0,50924.85,50800.3,124.54999999999563,0,0,0,0.0,0,0
2021-12-25 15:00:00,142.29252127,50786.0,50708.5,50870.5,50708.5,50704.0,50900.2,50841.67,58.529999999998836,0,0,0,0.0,0,0
2021-12-25 16:00:00,242.05767944,50704.0,50513.0,50818.0,50651.0,50657.5,50875.35,50882.04,-6.690000000002328,0,-1,-1,0.0,0,0
2021-12-25 17:00:00,716.38189172,50657.5,50151.5,50910.0,50851.0,50851.0,50871.075,50921.71,-50.63500000000204,0,0,0,0.0,0,0
2021-12-25 18:00:00,474.10151124000004,50851.0,50782.0,51227.0,51050.5,51059.5,50881.775,50960.01,-78.23500000000058,0,0,0,0.0,0,0
2021-12-25 19:00:00,80.18326244000001,51059.5,50883.5,51135.5,50967.5,50958.0,50887.15,50977.35,-90.19999999999709,0,0,0,0.0,0,0
2021-12-25 20:00:00,219.07204752,50958.0,50775.0,51049.5,50919.0,50923.5,50878.7,50983.22,-104.52000000000407,0,0,0,0.0,0,0
2021-12-25 21:00:00,157.65863573000001,50923.5,50898.0,51150.0,51024.5,51013.5,50878.625,50981.06,-102.43499999999767,0,0,0,0.0,0,0
2021-12-25 22:00:00,345.81396965,51013.5,50611.0,51032.5,50628.0,50627.5,50867.775,50974.67,-106.8949999999968,0,0,0,0.0,0,0
2021-12-25 23:00:00,384.14936662,50627.5,50384.0,50740.0,50439.5,50440.0,50845.05,50966.48,-121.43000000000029,0,0,0,0.0,0,0
2021-12-26 00:00:00,383.60367530999997,50440.0,50277.5,50604.0,50418.5,50407.5,50818.75,50958.96,-140.20999999999913,0,0,0,0.0,0,0
2021-12-26 01:00:00,176.78438061,50407.5,50352.5,50717.5,50577.0,50573.0,50800.6,50953.43,-152.83000000000175,0,0,0,0.0,0,0
2021-12-26 02:00:00,509.68201124,50573.0,49867.5,50605.5,50071.0,50065.5,50752.375,50936.46,-184.08499999999913,0,0,0,0.0,0,0
2021-12-26 03:00:00,781.60973714,50065.5,49642.5,50356.5,49711.0,49705.5,50689.275,50903.28,-214.00499999999738,0,0,0,0.0,0,0
2021-12-26 04:00:00,132.75860503,49705.5,49658.0,49915.5,49897.0,49902.0,50637.325,50879.83,-242.50500000000466,0,0,0,0.0,0,0
2021-12-26 05:00:00,77.94330708,49902.0,49838.5,50021.0,49907.0,49918.0,50589.275,50856.77,-267.49499999999534,0,0,0,0.01481518037802887,12,-1
2021-12-26 06:00:00,83.99240831,49918.0,49843.5,50009.0,49947.0,49947.0,50552.725,50835.77,-283.04499999999825,0,0,0,0.0,0,0
2021-12-26 07:00:00,233.5778162,49947.0,49767.0,50028.0,49982.5,49982.5,50516.075,50814.28,-298.20500000000175,0,0,0,0.0,0,0
2021-12-26 08:00:00,215.87091072,49982.5,49852.5,50156.0,49929.0,49929.0,50468.775,50794.25,-325.47499999999854,0,0,0,0.0,0,0
2021-12-26 09:00:00,264.10412902,49929.0,49886.0,50219.5,50053.0,50068.5,50425.35,50774.09,-348.73999999999796,0,0,0,0.0,0,0
2021-12-26 10:00:00,126.21037124,50068.5,49993.0,50167.5,50141.0,50141.0,50393.675,50755.1,-361.42499999999563,0,0,0,0.0,0,0
2021-12-26 11:00:00,456.7503741,50141.0,49409.0,50174.5,49801.0,49800.5,50348.3,50725.13,-376.82999999999447,0,0,0,0.0,0,0
2021-12-26 12:00:00,138.61505635,49800.5,49701.0,50006.0,49923.5,49927.5,50311.925,50699.02,-387.0949999999939,0,0,0,0.0,0,0
2021-12-26 13:00:00,65.08715169,49927.5,49830.0,50039.5,49891.0,49891.0,50263.925,50676.24,-412.31499999999505,0,0,0,0.0,0,0
2021-12-26 14:00:00,145.89506279,49891.0,49785.0,50002.0,49984.5,49960.5,50210.625,50654.74,-444.11499999999796,0,0,0,0.0,0,0
2021-12-26 15:00:00,362.51029624,49960.5,49960.5,50330.0,50100.0,50107.5,50167.25,50634.84,-467.5899999999965,0,0,0,0.0,0,0
2021-12-26 16:00:00,142.61455439,50107.5,50083.5,50476.0,50316.0,50315.5,50137.1,50624.83,-487.7300000000032,0,0,0,0.0,0,0
2021-12-26 17:00:00,118.97610045,50315.5,50237.0,50447.0,50311.5,50312.0,50101.45,50610.88,-509.4300000000003,0,0,0,0.0,0,0
2021-12-26 18:00:00,162.89121443,50312.0,50201.5,50449.5,50428.0,50422.0,50091.45,50599.32,-507.8700000000026,0,0,0,0.0,0,0
2021-12-26 19:00:00,119.49765973,50422.0,50272.0,50529.0,50398.5,50398.5,50089.4,50583.98,-494.58000000000175,0,0,0,0.0,0,0
2021-12-26 20:00:00,67.34935573,50398.5,50329.0,50447.5,50329.0,50323.5,50084.925,50557.07,-472.1449999999968,0,0,0,0.0,0,0
2021-12-26 21:00:00,1036.92462093,50323.5,49946.5,51119.0,50845.0,50841.5,50098.325,50549.94,-451.61500000000524,0,0,0,0.0,0,0
2021-12-26 22:00:00,214.45364967,50841.5,50841.5,51347.0,51031.5,51032.0,50146.35,50547.61,-401.26000000000204,0,0,0,0.0,0,0
2021-12-26 23:00:00,175.4529427,51032.0,50700.0,51108.0,50820.0,50828.0,50201.8,50545.28,-343.4799999999959,0,0,0,0.0,0,0
2021-12-27 00:00:00,402.78654855,50828.0,50614.5,51038.5,50660.0,50659.5,50239.95,50541.75,-301.8000000000029,0,0,0,0.0,0,0
2021-12-27 01:00:00,233.69189026,50659.5,50470.0,50871.0,50842.0,50842.0,50286.7,50541.39,-254.69000000000233,0,0,0,0.0,0,0
2021-12-27 02:00:00,189.7497318,50842.0,50743.5,50982.0,50881.0,50881.0,50333.4,50537.25,-203.84999999999854,0,0,0,0.0,0,0
2021-12-27 03:00:00,226.7686037,50881.0,50853.5,51195.0,51065.0,51070.0,50387.525,50538.03,-150.50499999999738,0,0,0,0.0,0,0
2021-12-27 04:00:00,264.17902291,51070.0,50919.0,51143.0,51053.0,51056.0,50443.725,50542.19,-98.46500000000378,0,0,0,0.0,0,0
2021-12-27 05:00:00,145.37670142,51056.0,50865.5,51081.5,50904.0,50910.5,50486.275,50542.39,-56.11499999999796,0,0,0,0.0,0,0
2021-12-27 06:00:00,197.95352182,50910.5,50776.5,51032.0,51000.5,50994.5,50529.25,50543.51,-14.260000000002037,0,0,0,0.0,0,0
2021-12-27 07:00:00,221.18405769999998,50994.5,50699.0,51045.5,50767.5,50767.5,50577.575,50540.06,37.51499999999942,1,0,1,0.0,0,0
2021-12-27 08:00:00,242.40556666,50767.5,50533.0,50914.0,50606.5,50591.5,50611.725,50531.48,80.24499999999534,0,0,0,0.0,0,0
2021-12-27 09:00:00,215.06583484,50591.5,50551.0,50863.0,50841.5,50838.5,50659.25,50528.85,130.40000000000146,0,0,0,0.0,0,0
2021-12-27 10:00:00,172.00717383,50838.5,50750.5,50961.0,50861.5,50871.5,50703.1,50527.36,175.73999999999796,0,0,0,0.0,0,0
2021-12-27 11:00:00,126.85777625,50871.5,50742.5,50943.0,50818.0,50823.0,50739.0,50526.36,212.63999999999942,0,0,0,0.0,0,0
2021-12-27 12:00:00,389.90359442,50823.0,50656.0,51252.5,51178.5,51178.5,50782.125,50536.37,245.75499999999738,0,0,0,0.0,0,0
2021-12-27 13:00:00,433.2729434,51178.5,51040.5,51480.0,51375.5,51375.5,50835.325,50549.57,285.7549999999974,0,0,0,0.0,0,0
2021-12-27 14:00:00,519.70910819,51375.5,51282.5,51739.5,51565.5,51563.0,50892.2,50563.38,328.8199999999997,0,0,0,0.0,0,0
2021-12-27 15:00:00,286.06273689,51563.0,51425.0,51724.5,51500.0,51500.5,50947.275,50574.95,372.32500000000437,0,0,0,0.0,0,0
2021-12-27 16:00:00,223.22148561,51500.5,51257.0,51564.5,51525.0,51529.5,51007.075,50589.96,417.11499999999796,0,0,0,0.0,0,0
2021-12-27 17:00:00,654.66734592,51529.5,51505.0,52194.0,51914.5,51910.5,51060.55,50614.08,446.47000000000116,0,0,0,0.0,0,0
2021-12-27 18:00:00,252.19826806,51910.5,51674.5,52013.0,51746.0,51747.0,51096.275,50635.98,460.29499999999825,0,0,0,0.0,0,0
2021-12-27 19:00:00,517.31909359,51747.0,51227.0,51773.5,51231.0,51229.0,51116.825,50643.58,473.24499999999534,0,0,0,0.0,0,0
2021-12-27 20:00:00,513.52490391,51229.0,50953.0,51409.0,51281.0,51281.0,51147.875,50648.19,499.6849999999977,0,0,0,0.010114738760033548,12,1
2021-12-27 21:00:00,434.01165478999997,51281.0,50958.5,51342.5,51010.5,51014.5,51156.3,50649.05,507.25,0,0,0,0.0,0,0
2021-12-27 22:00:00,371.03212915,51014.5,50770.5,51265.0,51050.0,51050.0,51164.75,50651.67,513.0800000000017,0,0,0,0.0,0,0
2021-12-27 23:00:00,313.2550506,51050.0,50675.0,51099.5,50746.5,50743.0,51148.825,50646.11,502.7149999999965,0,0,0,0.0,0,0
2021-12-28 00:00:00,1193.62249876,50743.0,50042.0,50743.5,50386.0,50375.0,51115.475,50641.27,474.20500000000175,0,0,0,0.0,0,0
2021-12-28 01:00:00,923.78920885,50375.0,49670.0,50375.0,49871.0,49862.0,51063.825,50629.9,433.92499999999563,0,0,0,0.0,0,0
2021-12-28 02:00:00,645.664742,49862.0,49603.0,50024.5,49818.0,49817.5,51004.7,50617.89,386.8099999999977,0,0,0,0.0,0,0
2021-12-28 03:00:00,708.80581741,49817.5,49515.5,49869.5,49845.0,49844.5,50958.575,50603.25,355.3249999999971,0,0,0,0.0,0,0
