timestamp,volume,open,low,high,close,t_plus,ma_long,ma_short,RSI,longs,shorts,entry,returns,holding,direction
2021-12-20 11:00:00,25.44107239,45899.5,45836.5,45956.0,45954.5,45955.0,46090.398580991416,46015.717625736914,40.93819926927159,0,0,0,0.0,0,0
2021-12-20 11:10:00,54.48792596,45955.0,45932.5,46117.0,46055.0,46058.0,46087.36652449461,46021.84061907739,51.29185390133782,0,0,0,0.0,0,0
2021-12-20 11:20:00,65.12433413,46058.0,46045.5,46150.0,46132.5,46149.0,46091.18816376331,46039.054376926004,57.86421775570563,0,0,0,0.0,0,0
2021-12-20 11:30:00,98.75663729,46149.0,46081.5,46165.5,46104.5,46104.0,46092.30350959158,46049.21747252231,54.782679897345986,0,0,0,0.0,0,0
2021-12-20 11:40:00,46.98782836,46104.0,46018.0,46117.5,46117.5,46114.5,46094.39431751606,46059.80581775705,56.03691460109468,0,0,0,0.0,0,0
2021-12-20 11:50:00,31.22070853,46114.5,46050.0,46155.5,46122.0,46099.0,46096.66481929564,46069.4383067135,56.51863411581216,0,0,0,0.0,0,0
2021-12-20 12:00:00,34.32226911,46099.0,45969.5,46118.5,46002.0,46003.0,46088.94198583989,46059.00438264921,42.26799450523179,0,0,0,0.0,0,0
2021-12-20 12:10:00,34.59562891,46003.0,45905.5,46011.5,45946.5,45936.5,46077.408034451604,46041.613086289886,37.25510496838105,0,0,0,0.0,0,0
2021-12-20 12:20:00,73.50420481,45936.5,45719.5,45955.0,45889.0,45895.5,46062.256603572285,46018.03903203554,32.629116225634746,0,0,0,0.0,0,0
2021-12-20 12:30:00,33.29057166,45895.5,45754.5,45948.0,45939.0,45920.5,46052.407018858634,46005.83752367994,40.09271805155655,0,0,0,0.0,0,0
2021-12-20 12:40:00,55.38289727,45920.5,45675.0,45931.0,45775.5,45783.5,46030.40745756434,45970.298313736836,28.274215736521583,0,0,0,0.0,0,0
2021-12-20 12:50:00,62.035071880000004,45783.5,45659.5,45813.0,45770.0,45770.0,46009.82931905228,45939.407678833966,27.954370781240243,0,0,0,0.0,0,0
2021-12-20 13:00:00,87.17107562,45770.0,45611.0,45799.0,45766.5,45770.0,45990.69543290176,45912.751362720344,27.72408905063574,0,0,0,0.0,0,0
2021-12-20 13:10:00,52.110431399999996,45770.0,45770.0,46019.5,45860.0,45872.5,45980.46501359449,45904.621540067004,42.36014648406345,0,0,0,0.0,0,0
2021-12-20 13:20:00,31.132594530000002,45872.5,45795.0,45964.5,45933.5,45912.5,45976.804128630894,45909.07096918971,51.3043962912921,0,0,0,0.0,0,0
2021-12-20 13:30:00,22.000094869999998,45912.5,45828.0,45970.0,45947.0,45949.0,45974.4898887787,45914.91352579736,52.854827898828475,0,0,0,0.0,0,0
2021-12-20 13:40:00,19.905575250000002,45949.0,45884.0,45977.5,45887.5,45887.0,45967.75932852654,45910.69158382803,45.489309662515716,0,0,0,0.0,0,0
2021-12-20 13:50:00,27.645614679999998,45887.0,45710.0,45887.0,45719.5,45740.0,45948.614203386765,45881.25108104051,31.285564666429195,0,0,0,0.0,0,0
2021-12-20 14:00:00,75.31844113,45740.0,45637.0,45850.5,45664.0,45656.5,45926.7320786053,45847.80244563934,27.95796764641011,0,0,0,0.0,0,0
2021-12-20 14:10:00,72.07819616,45656.5,45630.0,45953.0,45785.0,45780.0,45915.86575368188,45838.13432062098,43.16495627580119,0,0,0,0.0,0,0
2021-12-20 14:20:00,99.57193361,45780.0,45590.5,45780.0,45750.0,45746.5,45903.182047949354,45824.56782063199,40.324080038959536,0,0,0,0.0,0,0
2021-12-20 14:30:00,111.90836586,45746.5,45611.5,46018.5,45992.0,45979.0,45909.95769881947,45850.33846954032,60.87001529485044,0,0,0,0.0,0,0
2021-12-20 14:40:00,330.21957721,45979.0,45750.5,46373.0,46104.5,46104.5,45924.76596916819,45889.45546589274,66.96990139634474,0,0,0,0.0,0,0
2021-12-20 14:50:00,270.41981202,46104.5,45852.5,46377.5,46348.5,46351.5,45956.954166030315,45960.10096419946,76.23937571275624,0,0,0,0.0,0,0
2021-12-20 15:00:00,101.31240993,46351.5,46039.0,46351.5,46090.0,46090.0,45967.04169784819,45980.09100093414,56.76563565775032,0,0,0,0.0,0,0
2021-12-20 15:10:00,58.78661219,46090.0,46073.0,46295.0,46248.0,46240.5,45988.306822516824,46021.317489500245,63.36511039300711,0,0,0,0.0,0,0
2021-12-20 15:20:00,54.64789184,46240.5,46182.5,46329.0,46255.5,46237.0,46008.49751186963,46057.35275662878,63.66885700110299,0,0,0,0.0,0,0
