timestamp,volume,open,low,high,close,t_plus,ma_long,ma_short,RSI,longs,shorts,entry,returns,holding,direction
2021-12-20 16:40:00,225.78302541,46212.0,46144.5,46526.5,46350.5,46343.0,46070.20405451187,46097.60717508505,63.24076022429961,0,0,0,0.0,0,0
2021-12-20 17:05:00,92.16070862,46343.0,46282.5,46530.0,46308.0,46296.0,46090.572406045714,46130.40137070087,60.540969163205354,0,0,0,0.0,0,0
2021-12-20 17:30:00,60.60952188,46296.0,46194.0,46370.0,46339.0,46348.0,46111.60780466845,46162.850190334335,61.90954815184538,0,0,0,0.0,0,0
2021-12-20 17:55:00,146.83706831,46348.0,46088.5,46349.5,46228.5,46231.5,46121.401736933054,46173.0449942062,54.18067225059947,0,0,0,0.0,0,0
2021-12-20 18:20:00,76.06977706,46231.5,46060.0,46304.5,46256.5,46260.0,46132.612207694074,46185.986085368946,55.794218551594604,0,0,0,0.0,0,0
2021-12-20 18:45:00,79.04971962,46260.0,46245.5,46490.5,46475.0,46480.5,46160.77278992895,46230.7478820603,66.43662164768477,0,0,0,0.0,0,0
2021-12-20 19:10:00,127.05112929,46480.5,46450.5,46631.5,46521.0,46522.5,46190.16042062754,46275.65512700263,68.29099647650489,0,0,0,0.0,0,0
2021-12-20 19:35:00,142.84663364,46522.5,46422.5,46726.0,46612.5,46618.5,46224.35851291828,46327.725711947605,71.85941762838377,0,0,0,0.0,0,0
2021-12-20 20:00:00,238.09187914,46618.5,46618.5,47010.5,46836.0,46829.5,46273.54560699002,46406.238544195,78.63564105149905,0,0,0,0.0,0,0
2021-12-20 20:25:00,146.81048517,46829.5,46703.0,47055.5,47026.5,47027.0,46333.71510594199,46501.990290398804,82.72639211588766,0,0,0,0.0,0,0
2021-12-20 20:50:00,394.17762399000003,47027.0,47019.5,47375.0,47374.0,47366.5,46416.36310592656,46636.53430930995,87.6882205922467,0,0,0,0.0,0,0
